item_number,block_sequence,trial_sequence_total,Answer.time_in_minutes,workerid,Answer.condition,list_number,response,condition 
45,15,61,11.924883333333334,110,undefined,2,0.07,SUBJ
115,15,62,11.924883333333334,110,undefined,2,0.94,FILL
44,15,63,11.924883333333334,110,undefined,2,0.61,CNPC
43,15,64,11.924883333333334,110,undefined,2,0.64,WH
practice_good,practice,0,10.565633333333333,111,undefined,practice,1,practice_good
practice_bad,practice,0,10.565633333333333,111,undefined,practice,0,practice_bad
28,1,1,10.565633333333333,111,undefined,2,0.66,WH
29,1,2,10.565633333333333,111,undefined,2,0.36,CNPC
110,1,3,10.565633333333333,111,undefined,2,1,FILL
30,1,4,10.565633333333333,111,undefined,2,0.18,SUBJ
44,2,5,10.565633333333333,111,undefined,2,0,CNPC
45,2,6,10.565633333333333,111,undefined,2,0.11,SUBJ
43,2,7,10.565633333333333,111,undefined,2,1,WH
115,2,8,10.565633333333333,111,undefined,2,1,FILL
37,3,9,10.565633333333333,111,undefined,2,0.16,WH
39,3,10,10.565633333333333,111,undefined,2,0,SUBJ
38,3,11,10.565633333333333,111,undefined,2,0.18,CNPC
113,3,12,10.565633333333333,111,undefined,2,1,FILL
3,4,13,10.565633333333333,111,undefined,2,0,SUBJ
1,4,14,10.565633333333333,111,undefined,2,0.89,WH
101,4,15,10.565633333333333,111,undefined,2,1,FILL
2,4,16,10.565633333333333,111,undefined,2,0.25,CNPC
991,4,17,10.565633333333333,111,undefined,99,0,UNGRAM
13,5,18,10.565633333333333,111,undefined,2,0.71,WH
15,5,19,10.565633333333333,111,undefined,2,0.29,SUBJ
105,5,20,10.565633333333333,111,undefined,2,1,FILL
14,5,21,10.565633333333333,111,undefined,2,1,CNPC
23,6,22,10.565633333333333,111,undefined,2,1,CNPC
108,6,23,10.565633333333333,111,undefined,2,1,FILL
24,6,24,10.565633333333333,111,undefined,2,0.2,SUBJ
22,6,25,10.565633333333333,111,undefined,2,0.25,WH
102,7,26,10.565633333333333,111,undefined,2,0.99,FILL
6,7,27,10.565633333333333,111,undefined,2,0,SUBJ
5,7,28,10.565633333333333,111,undefined,2,0.17,CNPC
4,7,29,10.565633333333333,111,undefined,2,0.26,WH
992,7,30,10.565633333333333,111,undefined,99,0,UNGRAM
104,8,31,10.565633333333333,111,undefined,2,0.99,FILL
11,8,32,10.565633333333333,111,undefined,2,0.39,CNPC
12,8,33,10.565633333333333,111,undefined,2,0.08,SUBJ
10,8,34,10.565633333333333,111,undefined,2,0.49,WH
994,8,35,10.565633333333333,111,undefined,99,0.14,UNGRAM
32,9,36,10.565633333333333,111,undefined,2,0.25,CNPC
31,9,37,10.565633333333333,111,undefined,2,0.17,WH
33,9,38,10.565633333333333,111,undefined,2,0.13,SUBJ
111,9,39,10.565633333333333,111,undefined,2,1,FILL
42,10,40,10.565633333333333,111,undefined,2,0.22,SUBJ
41,10,41,10.565633333333333,111,undefined,2,0.2,CNPC
114,10,42,10.565633333333333,111,undefined,2,0.74,FILL
40,10,43,10.565633333333333,111,undefined,2,0.44,WH
16,11,44,10.565633333333333,111,undefined,2,0.19,WH
17,11,45,10.565633333333333,111,undefined,2,0.28,CNPC
18,11,46,10.565633333333333,111,undefined,2,0.69,SUBJ
106,11,47,10.565633333333333,111,undefined,2,1,FILL
27,12,48,10.565633333333333,111,undefined,2,0.99,SUBJ
109,12,49,10.565633333333333,111,undefined,2,0.99,FILL
26,12,50,10.565633333333333,111,undefined,2,0.28,CNPC
25,12,51,10.565633333333333,111,undefined,2,0.98,WH
103,13,52,10.565633333333333,111,undefined,2,1,FILL
7,13,53,10.565633333333333,111,undefined,2,0.98,WH
9,13,54,10.565633333333333,111,undefined,2,0.35,SUBJ
8,13,55,10.565633333333333,111,undefined,2,0.34,CNPC
993,13,56,10.565633333333333,111,undefined,99,0.02,UNGRAM
112,14,57,10.565633333333333,111,undefined,2,0,FILL
36,14,58,10.565633333333333,111,undefined,2,0,SUBJ
35,14,59,10.565633333333333,111,undefined,2,0.32,CNPC
34,14,60,10.565633333333333,111,undefined,2,0.15,WH
20,15,61,10.565633333333333,111,undefined,2,0.17,CNPC
21,15,62,10.565633333333333,111,undefined,2,0.17,SUBJ
19,15,63,10.565633333333333,111,undefined,2,0,WH
107,15,64,10.565633333333333,111,undefined,2,1,FILL
practice_good,practice,0,10.987083333333333,112,undefined,practice,0.97,practice_good
practice_bad,practice,0,10.987083333333333,112,undefined,practice,0.1,practice_bad
38,1,1,10.987083333333333,112,undefined,2,0.14,CNPC
113,1,2,10.987083333333333,112,undefined,2,0.56,FILL
37,1,3,10.987083333333333,112,undefined,2,0.39,WH
39,1,4,10.987083333333333,112,undefined,2,0.32,SUBJ
23,2,5,10.987083333333333,112,undefined,2,0.43,CNPC
22,2,6,10.987083333333333,112,undefined,2,0.61,WH
108,2,7,10.987083333333333,112,undefined,2,0.93,FILL
24,2,8,10.987083333333333,112,undefined,2,0.23,SUBJ
103,3,9,10.987083333333333,112,undefined,2,0.97,FILL
8,3,10,10.987083333333333,112,undefined,2,0.32,CNPC
7,3,11,10.987083333333333,112,undefined,2,0.18,WH
9,3,12,10.987083333333333,112,undefined,2,0.23,SUBJ
993,3,13,10.987083333333333,112,undefined,99,0.2,UNGRAM
43,4,14,10.987083333333333,112,undefined,2,0.3,WH
44,4,15,10.987083333333333,112,undefined,2,0.57,CNPC
115,4,16,10.987083333333333,112,undefined,2,0.71,FILL
45,4,17,10.987083333333333,112,undefined,2,0.3,SUBJ
101,5,18,10.987083333333333,112,undefined,2,0.98,FILL
1,5,19,10.987083333333333,112,undefined,2,0.37,WH
2,5,20,10.987083333333333,112,undefined,2,0.28,CNPC
3,5,21,10.987083333333333,112,undefined,2,0.57,SUBJ
991,5,22,10.987083333333333,112,undefined,99,0.43,UNGRAM
41,6,23,10.987083333333333,112,undefined,2,0.32,CNPC
42,6,24,10.987083333333333,112,undefined,2,0.75,SUBJ
40,6,25,10.987083333333333,112,undefined,2,0.72,WH
114,6,26,10.987083333333333,112,undefined,2,1,FILL
25,7,27,10.987083333333333,112,undefined,2,0.66,WH
109,7,28,10.987083333333333,112,undefined,2,1,FILL
27,7,29,10.987083333333333,112,undefined,2,0.4,SUBJ
26,7,30,10.987083333333333,112,undefined,2,0.35,CNPC
20,8,31,10.987083333333333,112,undefined,2,0.35,CNPC
21,8,32,10.987083333333333,112,undefined,2,0.7,SUBJ
107,8,33,10.987083333333333,112,undefined,2,0.96,FILL
19,8,34,10.987083333333333,112,undefined,2,0.36,WH
32,9,35,10.987083333333333,112,undefined,2,0.42,CNPC
31,9,36,10.987083333333333,112,undefined,2,0.61,WH
33,9,37,10.987083333333333,112,undefined,2,0.6,SUBJ
111,9,38,10.987083333333333,112,undefined,2,0.98,FILL
5,10,39,10.987083333333333,112,undefined,2,0.38,CNPC
4,10,40,10.987083333333333,112,undefined,2,0.42,WH
6,10,41,10.987083333333333,112,undefined,2,0.12,SUBJ
102,10,42,10.987083333333333,112,undefined,2,0.96,FILL
992,10,43,10.987083333333333,112,undefined,99,0.09,UNGRAM
29,11,44,10.987083333333333,112,undefined,2,0.62,CNPC
30,11,45,10.987083333333333,112,undefined,2,0.69,SUBJ
28,11,46,10.987083333333333,112,undefined,2,0.63,WH
110,11,47,10.987083333333333,112,undefined,2,0.98,FILL
16,12,48,10.987083333333333,112,undefined,2,0.58,WH
18,12,49,10.987083333333333,112,undefined,2,0.58,SUBJ
17,12,50,10.987083333333333,112,undefined,2,0.35,CNPC
106,12,51,10.987083333333333,112,undefined,2,0.97,FILL
34,13,52,10.987083333333333,112,undefined,2,0.41,WH
35,13,53,10.987083333333333,112,undefined,2,0.26,CNPC
36,13,54,10.987083333333333,112,undefined,2,0.39,SUBJ
112,13,55,10.987083333333333,112,undefined,2,0.42,FILL
10,14,56,10.987083333333333,112,undefined,2,0.38,WH
12,14,57,10.987083333333333,112,undefined,2,0.38,SUBJ
104,14,58,10.987083333333333,112,undefined,2,0.97,FILL
11,14,59,10.987083333333333,112,undefined,2,0.3,CNPC
994,14,60,10.987083333333333,112,undefined,99,0,UNGRAM
105,15,61,10.987083333333333,112,undefined,2,0.99,FILL
13,15,62,10.987083333333333,112,undefined,2,0.2,WH
15,15,63,10.987083333333333,112,undefined,2,0.22,SUBJ
14,15,64,10.987083333333333,112,undefined,2,0.21,CNPC
practice_good,practice,0,15.936733333333333,113,undefined,practice,1,practice_good
practice_bad,practice,0,15.936733333333333,113,undefined,practice,0.09,practice_bad
21,1,1,15.936733333333333,113,undefined,2,0.27,SUBJ
107,1,2,15.936733333333333,113,undefined,2,0.71,FILL
19,1,3,15.936733333333333,113,undefined,2,0.22,WH
20,1,4,15.936733333333333,113,undefined,2,0.28,CNPC
115,2,5,15.936733333333333,113,undefined,2,0.82,FILL
44,2,6,15.936733333333333,113,undefined,2,0.75,CNPC
43,2,7,15.936733333333333,113,undefined,2,0.55,WH
45,2,8,15.936733333333333,113,undefined,2,0.99,SUBJ
1,3,9,15.936733333333333,113,undefined,2,0.42,WH
2,3,10,15.936733333333333,113,undefined,2,0.31,CNPC
3,3,11,15.936733333333333,113,undefined,2,0.38,SUBJ
101,3,12,15.936733333333333,113,undefined,2,0.92,FILL
991,3,13,15.936733333333333,113,undefined,99,0.26,UNGRAM
106,4,14,15.936733333333333,113,undefined,2,0.92,FILL
18,4,15,15.936733333333333,113,undefined,2,0.36,SUBJ
16,4,16,15.936733333333333,113,undefined,2,0.8,WH
17,4,17,15.936733333333333,113,undefined,2,0.32,CNPC
113,5,18,15.936733333333333,113,undefined,2,0.85,FILL
37,5,19,15.936733333333333,113,undefined,2,0.34,WH
38,5,20,15.936733333333333,113,undefined,2,0.22,CNPC
39,5,21,15.936733333333333,113,undefined,2,0.44,SUBJ
5,6,22,15.936733333333333,113,undefined,2,0.4,CNPC
102,6,23,15.936733333333333,113,undefined,2,0.99,FILL
4,6,24,15.936733333333333,113,undefined,2,0.45,WH
6,6,25,15.936733333333333,113,undefined,2,0.39,SUBJ
992,6,26,15.936733333333333,113,undefined,99,0.13,UNGRAM
9,7,27,15.936733333333333,113,undefined,2,0.3,SUBJ
103,7,28,15.936733333333333,113,undefined,2,0.94,FILL
8,7,29,15.936733333333333,113,undefined,2,0.31,CNPC
7,7,30,15.936733333333333,113,undefined,2,0.8,WH
993,7,31,15.936733333333333,113,undefined,99,0.18,UNGRAM
10,8,32,15.936733333333333,113,undefined,2,0.64,WH
104,8,33,15.936733333333333,113,undefined,2,0.94,FILL
11,8,34,15.936733333333333,113,undefined,2,0.33,CNPC
12,8,35,15.936733333333333,113,undefined,2,0.34,SUBJ
994,8,36,15.936733333333333,113,undefined,99,0.4,UNGRAM
105,9,37,15.936733333333333,113,undefined,2,0.98,FILL
13,9,38,15.936733333333333,113,undefined,2,0.55,WH
15,9,39,15.936733333333333,113,undefined,2,0.27,SUBJ
14,9,40,15.936733333333333,113,undefined,2,0.36,CNPC
22,10,41,15.936733333333333,113,undefined,2,0.66,WH
108,10,42,15.936733333333333,113,undefined,2,0.98,FILL
24,10,43,15.936733333333333,113,undefined,2,0.38,SUBJ
23,10,44,15.936733333333333,113,undefined,2,0.97,CNPC
36,11,45,15.936733333333333,113,undefined,2,0.25,SUBJ
112,11,46,15.936733333333333,113,undefined,2,0.8,FILL
35,11,47,15.936733333333333,113,undefined,2,0.45,CNPC
34,11,48,15.936733333333333,113,undefined,2,0.52,WH
29,12,49,15.936733333333333,113,undefined,2,0.62,CNPC
110,12,50,15.936733333333333,113,undefined,2,0.97,FILL
28,12,51,15.936733333333333,113,undefined,2,0.9,WH
30,12,52,15.936733333333333,113,undefined,2,0.82,SUBJ
32,13,53,15.936733333333333,113,undefined,2,0.77,CNPC
33,13,54,15.936733333333333,113,undefined,2,0.82,SUBJ
31,13,55,15.936733333333333,113,undefined,2,1,WH
111,13,56,15.936733333333333,113,undefined,2,0.98,FILL
27,14,57,15.936733333333333,113,undefined,2,0.4,SUBJ
25,14,58,15.936733333333333,113,undefined,2,0.82,WH
26,14,59,15.936733333333333,113,undefined,2,0.92,CNPC
109,14,60,15.936733333333333,113,undefined,2,0.99,FILL
114,15,61,15.936733333333333,113,undefined,2,1,FILL
40,15,62,15.936733333333333,113,undefined,2,0.98,WH
42,15,63,15.936733333333333,113,undefined,2,0.42,SUBJ
41,15,64,15.936733333333333,113,undefined,2,0.44,CNPC
practice_good,practice,0,13.561283333333334,114,undefined,practice,0.81,practice_good
practice_bad,practice,0,13.561283333333334,114,undefined,practice,0.14,practice_bad
10,1,1,13.561283333333334,114,undefined,2,0.81,WH
104,1,2,13.561283333333334,114,undefined,2,0.1,FILL
12,1,3,13.561283333333334,114,undefined,2,0.08,SUBJ
11,1,4,13.561283333333334,114,undefined,2,0.68,CNPC
994,1,5,13.561283333333334,114,undefined,99,0.88,UNGRAM
19,2,6,13.561283333333334,114,undefined,2,0.26,WH
107,2,7,13.561283333333334,114,undefined,2,0.94,FILL
20,2,8,13.561283333333334,114,undefined,2,0.09,CNPC
21,2,9,13.561283333333334,114,undefined,2,0.78,SUBJ
16,3,10,13.561283333333334,114,undefined,2,0.93,WH
18,3,11,13.561283333333334,114,undefined,2,0.8,SUBJ
17,3,12,13.561283333333334,114,undefined,2,0.53,CNPC
106,3,13,13.561283333333334,114,undefined,2,0.99,FILL
108,4,14,13.561283333333334,114,undefined,2,0.94,FILL
23,4,15,13.561283333333334,114,undefined,2,0.52,CNPC
22,4,16,13.561283333333334,114,undefined,2,0.21,WH
24,4,17,13.561283333333334,114,undefined,2,0.18,SUBJ
101,5,18,13.561283333333334,114,undefined,2,0.88,FILL
1,5,19,13.561283333333334,114,undefined,2,0.21,WH
2,5,20,13.561283333333334,114,undefined,2,0.17,CNPC
3,5,21,13.561283333333334,114,undefined,2,0.74,SUBJ
991,5,22,13.561283333333334,114,undefined,99,0.09,UNGRAM
102,6,23,13.561283333333334,114,undefined,2,0.99,FILL
4,6,24,13.561283333333334,114,undefined,2,0.62,WH
5,6,25,13.561283333333334,114,undefined,2,0.36,CNPC
6,6,26,13.561283333333334,114,undefined,2,0.13,SUBJ
992,6,27,13.561283333333334,114,undefined,99,0.13,UNGRAM
115,7,28,13.561283333333334,114,undefined,2,0.73,FILL
43,7,29,13.561283333333334,114,undefined,2,0.26,WH
45,7,30,13.561283333333334,114,undefined,2,0.81,SUBJ
44,7,31,13.561283333333334,114,undefined,2,0.71,CNPC
113,8,32,13.561283333333334,114,undefined,2,0.57,FILL
37,8,33,13.561283333333334,114,undefined,2,0.55,WH
39,8,34,13.561283333333334,114,undefined,2,0.32,SUBJ
38,8,35,13.561283333333334,114,undefined,2,0.3,CNPC
30,9,36,13.561283333333334,114,undefined,2,0.2,SUBJ
110,9,37,13.561283333333334,114,undefined,2,0.89,FILL
29,9,38,13.561283333333334,114,undefined,2,0.16,CNPC
28,9,39,13.561283333333334,114,undefined,2,0.36,WH
34,10,40,13.561283333333334,114,undefined,2,0.62,WH
112,10,41,13.561283333333334,114,undefined,2,0.66,FILL
35,10,42,13.561283333333334,114,undefined,2,0.78,CNPC
36,10,43,13.561283333333334,114,undefined,2,0.94,SUBJ
111,11,44,13.561283333333334,114,undefined,2,0.94,FILL
32,11,45,13.561283333333334,114,undefined,2,0.34,CNPC
31,11,46,13.561283333333334,114,undefined,2,0.53,WH
33,11,47,13.561283333333334,114,undefined,2,0.7,SUBJ
105,12,48,13.561283333333334,114,undefined,2,0.57,FILL
13,12,49,13.561283333333334,114,undefined,2,0.24,WH
14,12,50,13.561283333333334,114,undefined,2,0.74,CNPC
15,12,51,13.561283333333334,114,undefined,2,0.52,SUBJ
103,13,52,13.561283333333334,114,undefined,2,0.99,FILL
7,13,53,13.561283333333334,114,undefined,2,0.64,WH
8,13,54,13.561283333333334,114,undefined,2,0.37,CNPC
9,13,55,13.561283333333334,114,undefined,2,0.67,SUBJ
993,13,56,13.561283333333334,114,undefined,99,0.35,UNGRAM
109,14,57,13.561283333333334,114,undefined,2,0.75,FILL
26,14,58,13.561283333333334,114,undefined,2,0.7,CNPC
25,14,59,13.561283333333334,114,undefined,2,0.58,WH
27,14,60,13.561283333333334,114,undefined,2,0.31,SUBJ
40,15,61,13.561283333333334,114,undefined,2,0.59,WH
42,15,62,13.561283333333334,114,undefined,2,0.48,SUBJ
114,15,63,13.561283333333334,114,undefined,2,0.92,FILL
41,15,64,13.561283333333334,114,undefined,2,0.67,CNPC
practice_good,practice,0,24.772666666666666,115,undefined,practice,1,practice_good
practice_bad,practice,0,24.772666666666666,115,undefined,practice,0.01,practice_bad
11,1,1,24.772666666666666,115,undefined,2,0.02,CNPC
10,1,2,24.772666666666666,115,undefined,2,0.33,WH
12,1,3,24.772666666666666,115,undefined,2,0.14,SUBJ
104,1,4,24.772666666666666,115,undefined,2,0.97,FILL
994,1,5,24.772666666666666,115,undefined,99,0.04,UNGRAM
102,2,6,24.772666666666666,115,undefined,2,0.97,FILL
4,2,7,24.772666666666666,115,undefined,2,0.62,WH
6,2,8,24.772666666666666,115,undefined,2,0.18,SUBJ
5,2,9,24.772666666666666,115,undefined,2,0.15,CNPC
992,2,10,24.772666666666666,115,undefined,99,0.03,UNGRAM
3,3,11,24.772666666666666,115,undefined,2,0.98,SUBJ
2,3,12,24.772666666666666,115,undefined,2,0.27,CNPC
101,3,13,24.772666666666666,115,undefined,2,0.96,FILL
1,3,14,24.772666666666666,115,undefined,2,0.25,WH
991,3,15,24.772666666666666,115,undefined,99,0.06,UNGRAM
115,4,16,24.772666666666666,115,undefined,2,0.97,FILL
45,4,17,24.772666666666666,115,undefined,2,0.11,SUBJ
44,4,18,24.772666666666666,115,undefined,2,0.18,CNPC
43,4,19,24.772666666666666,115,undefined,2,0.96,WH
35,5,20,24.772666666666666,115,undefined,2,0.29,CNPC
112,5,21,24.772666666666666,115,undefined,2,0.12,FILL
36,5,22,24.772666666666666,115,undefined,2,0.34,SUBJ
34,5,23,24.772666666666666,115,undefined,2,0.39,WH
19,6,24,24.772666666666666,115,undefined,2,0.82,WH
20,6,25,24.772666666666666,115,undefined,2,0.22,CNPC
107,6,26,24.772666666666666,115,undefined,2,0.99,FILL
21,6,27,24.772666666666666,115,undefined,2,0.39,SUBJ
31,7,28,24.772666666666666,115,undefined,2,0.75,WH
32,7,29,24.772666666666666,115,undefined,2,0.37,CNPC
111,7,30,24.772666666666666,115,undefined,2,0.97,FILL
33,7,31,24.772666666666666,115,undefined,2,0.13,SUBJ
113,8,32,24.772666666666666,115,undefined,2,0.97,FILL
37,8,33,24.772666666666666,115,undefined,2,0.92,WH
38,8,34,24.772666666666666,115,undefined,2,0.22,CNPC
39,8,35,24.772666666666666,115,undefined,2,0.25,SUBJ
7,9,36,24.772666666666666,115,undefined,2,0.8,WH
9,9,37,24.772666666666666,115,undefined,2,0.19,SUBJ
103,9,38,24.772666666666666,115,undefined,2,0.96,FILL
8,9,39,24.772666666666666,115,undefined,2,0.35,CNPC
993,9,40,24.772666666666666,115,undefined,99,0.91,UNGRAM
18,10,41,24.772666666666666,115,undefined,2,0.37,SUBJ
16,10,42,24.772666666666666,115,undefined,2,0.96,WH
17,10,43,24.772666666666666,115,undefined,2,0.66,CNPC
106,10,44,24.772666666666666,115,undefined,2,1,FILL
30,11,45,24.772666666666666,115,undefined,2,0.52,SUBJ
110,11,46,24.772666666666666,115,undefined,2,0.95,FILL
29,11,47,24.772666666666666,115,undefined,2,0.14,CNPC
28,11,48,24.772666666666666,115,undefined,2,0.89,WH
42,12,49,24.772666666666666,115,undefined,2,0.06,SUBJ
41,12,50,24.772666666666666,115,undefined,2,0.29,CNPC
40,12,51,24.772666666666666,115,undefined,2,1,WH
114,12,52,24.772666666666666,115,undefined,2,0.98,FILL
15,13,53,24.772666666666666,115,undefined,2,0.99,SUBJ
13,13,54,24.772666666666666,115,undefined,2,0.97,WH
105,13,55,24.772666666666666,115,undefined,2,0.97,FILL
14,13,56,24.772666666666666,115,undefined,2,0.67,CNPC
26,14,57,24.772666666666666,115,undefined,2,0.65,CNPC
25,14,58,24.772666666666666,115,undefined,2,0.81,WH
109,14,59,24.772666666666666,115,undefined,2,0.95,FILL
27,14,60,24.772666666666666,115,undefined,2,0.99,SUBJ
23,15,61,24.772666666666666,115,undefined,2,0.61,CNPC
108,15,62,24.772666666666666,115,undefined,2,0.98,FILL
24,15,63,24.772666666666666,115,undefined,2,0.45,SUBJ
22,15,64,24.772666666666666,115,undefined,2,0.89,WH
practice_good,practice,0,17.752583333333334,116,undefined,practice,0.98,practice_good
practice_bad,practice,0,17.752583333333334,116,undefined,practice,0.01,practice_bad
106,1,1,17.752583333333334,116,undefined,2,0.02,FILL
17,1,2,17.752583333333334,116,undefined,2,0.98,CNPC
18,1,3,17.752583333333334,116,undefined,2,0,SUBJ
16,1,4,17.752583333333334,116,undefined,2,0.96,WH
22,2,5,17.752583333333334,116,undefined,2,0.96,WH
24,2,6,17.752583333333334,116,undefined,2,0.98,SUBJ
108,2,7,17.752583333333334,116,undefined,2,1,FILL
23,2,8,17.752583333333334,116,undefined,2,0.99,CNPC
107,3,9,17.752583333333334,116,undefined,2,0.98,FILL
21,3,10,17.752583333333334,116,undefined,2,0.03,SUBJ
19,3,11,17.752583333333334,116,undefined,2,0.99,WH
20,3,12,17.752583333333334,116,undefined,2,0.98,CNPC
32,4,13,17.752583333333334,116,undefined,2,0.98,CNPC
31,4,14,17.752583333333334,116,undefined,2,0.99,WH
111,4,15,17.752583333333334,116,undefined,2,0.99,FILL
33,4,16,17.752583333333334,116,undefined,2,0.02,SUBJ
13,5,17,17.752583333333334,116,undefined,2,1,WH
14,5,18,17.752583333333334,116,undefined,2,0.98,CNPC
15,5,19,17.752583333333334,116,undefined,2,0.99,SUBJ
105,5,20,17.752583333333334,116,undefined,2,0.99,FILL
9,6,21,17.752583333333334,116,undefined,2,0.98,SUBJ
8,6,22,17.752583333333334,116,undefined,2,0.98,CNPC
7,6,23,17.752583333333334,116,undefined,2,1,WH
103,6,24,17.752583333333334,116,undefined,2,0.97,FILL
