"Answer.time_in_minutes","item_number","first_response_value","wrong_attempts","condition","list_number","trial_sequence_total","Answer.condition","workerid","block_sequence","response"
16.17831667,"24",NA,NA,"WH","2",22,"undefined",61,12,0.07
16.17831667,"123",NA,NA,"UNGRAM","2",23,"undefined",61,12,0
16.17831667,"108",NA,NA,"FILL","2",24,"undefined",61,12,1
16.17831667,"23",NA,NA,"SUBJ","2",25,"undefined",61,12,0.38
16.17831667,"4",NA,NA,"CNPC","2",26,"undefined",61,13,0.26
16.17831667,"102",NA,NA,"FILL","2",27,"undefined",61,13,1
16.17831667,"6",NA,NA,"WH","2",28,"undefined",61,13,0.3
16.17831667,"117",NA,NA,"UNGRAM","2",29,"undefined",61,13,0
16.17831667,"5",NA,NA,"SUBJ","2",30,"undefined",61,13,0.25
16.17831667,"122",NA,NA,"UNGRAM","2",31,"undefined",61,14,0
16.17831667,"20",NA,NA,"SUBJ","2",32,"undefined",61,14,0.16
16.17831667,"107",NA,NA,"FILL","2",33,"undefined",61,14,1
16.17831667,"21",NA,NA,"WH","2",34,"undefined",61,14,0.49
16.17831667,"19",NA,NA,"CNPC","2",35,"undefined",61,14,0
16.17831667,"30",NA,NA,"WH","2",36,"undefined",61,15,0.36
16.17831667,"110",NA,NA,"FILL","2",37,"undefined",61,15,1
16.17831667,"125",NA,NA,"UNGRAM","2",38,"undefined",61,15,0
16.17831667,"28",NA,NA,"CNPC","2",39,"undefined",61,15,0.87
16.17831667,"29",NA,NA,"SUBJ","2",40,"undefined",61,15,0.15
16.17831667,"127",NA,NA,"UNGRAM","2",41,"undefined",61,16,0
16.17831667,"34",NA,NA,"CNPC","2",42,"undefined",61,16,0.64
16.17831667,"35",NA,NA,"SUBJ","2",43,"undefined",61,16,0.36
16.17831667,"36",NA,NA,"WH","2",44,"undefined",61,16,0.19
16.17831667,"112",NA,NA,"FILL","2",45,"undefined",61,16,0.75
16.17831667,"124",NA,NA,"UNGRAM","2",46,"undefined",61,3,0
16.17831667,"26",NA,NA,"SUBJ","2",47,"undefined",61,3,0.43
16.17831667,"27",NA,NA,"WH","2",48,"undefined",61,3,0.5
16.17831667,"109",NA,NA,"FILL","2",49,"undefined",61,3,1
16.17831667,"25",NA,NA,"CNPC","2",50,"undefined",61,3,0.87
16.17831667,"14",NA,NA,"SUBJ","2",51,"undefined",61,4,0.57
16.17831667,"15",NA,NA,"WH","2",52,"undefined",61,4,0.24
16.17831667,"120",NA,NA,"UNGRAM","2",53,"undefined",61,4,0
16.17831667,"105",NA,NA,"FILL","2",54,"undefined",61,4,0.77
16.17831667,"13",NA,NA,"CNPC","2",55,"undefined",61,4,0.21
16.17831667,"113",NA,NA,"FILL","2",56,"undefined",61,5,0.71
16.17831667,"38",NA,NA,"SUBJ","2",57,"undefined",61,5,0.31
16.17831667,"39",NA,NA,"WH","2",58,"undefined",61,5,0.39
16.17831667,"128",NA,NA,"UNGRAM","2",59,"undefined",61,5,0
16.17831667,"37",NA,NA,"CNPC","2",60,"undefined",61,5,0.67
16.17831667,"33",NA,NA,"WH","2",61,"undefined",61,6,0.52
16.17831667,"32",NA,NA,"SUBJ","2",62,"undefined",61,6,0.43
16.17831667,"126",NA,NA,"UNGRAM","2",63,"undefined",61,6,0
16.17831667,"111",NA,NA,"FILL","2",64,"undefined",61,6,0.76
16.17831667,"31",NA,NA,"CNPC","2",65,"undefined",61,6,0.47
16.17831667,"118",NA,NA,"UNGRAM","2",66,"undefined",61,7,0
16.17831667,"103",NA,NA,"FILL","2",67,"undefined",61,7,1
16.17831667,"8",NA,NA,"SUBJ","2",68,"undefined",61,7,0.4
16.17831667,"7",NA,NA,"CNPC","2",69,"undefined",61,7,0.14
16.17831667,"9",NA,NA,"WH","2",70,"undefined",61,7,0.11
16.17831667,"130",NA,NA,"UNGRAM","2",71,"undefined",61,8,0
16.17831667,"44",NA,NA,"SUBJ","2",72,"undefined",61,8,0.25
16.17831667,"115",NA,NA,"FILL","2",73,"undefined",61,8,1
16.17831667,"45",NA,NA,"WH","2",74,"undefined",61,8,0.31
16.17831667,"43",NA,NA,"CNPC","2",75,"undefined",61,8,0.17
30.04851667,"116",NA,NA,"UNGRAM","2",1,"undefined",62,2,0
30.04851667,"101",NA,NA,"FILL","2",2,"undefined",62,2,1
30.04851667,"2",NA,NA,"SUBJ","2",3,"undefined",62,2,0.48
30.04851667,"1",NA,NA,"CNPC","2",4,"undefined",62,2,0.19
30.04851667,"3",NA,NA,"WH","2",5,"undefined",62,2,0.34
30.04851667,"35",NA,NA,"SUBJ","2",6,"undefined",62,9,0.19
30.04851667,"112",NA,NA,"FILL","2",7,"undefined",62,9,1
30.04851667,"36",NA,NA,"WH","2",8,"undefined",62,9,0.21
30.04851667,"127",NA,NA,"UNGRAM","2",9,"undefined",62,9,0
30.04851667,"34",NA,NA,"CNPC","2",10,"undefined",62,9,0.48
30.04851667,"32",NA,NA,"SUBJ","2",11,"undefined",62,10,0
30.04851667,"31",NA,NA,"CNPC","2",12,"undefined",62,10,0.23
30.04851667,"33",NA,NA,"WH","2",13,"undefined",62,10,0.2
30.04851667,"111",NA,NA,"FILL","2",14,"undefined",62,10,1
30.04851667,"126",NA,NA,"UNGRAM","2",15,"undefined",62,10,0
30.04851667,"5",NA,NA,"SUBJ","2",16,"undefined",62,11,0.48
30.04851667,"102",NA,NA,"FILL","2",17,"undefined",62,11,1
30.04851667,"117",NA,NA,"UNGRAM","2",18,"undefined",62,11,0
30.04851667,"4",NA,NA,"CNPC","2",19,"undefined",62,11,0
30.04851667,"6",NA,NA,"WH","2",20,"undefined",62,11,0.2
30.04851667,"9",NA,NA,"WH","2",21,"undefined",62,12,0.24
30.04851667,"118",NA,NA,"UNGRAM","2",22,"undefined",62,12,0
30.04851667,"103",NA,NA,"FILL","2",23,"undefined",62,12,1
30.04851667,"8",NA,NA,"SUBJ","2",24,"undefined",62,12,0.49
30.04851667,"7",NA,NA,"CNPC","2",25,"undefined",62,12,0.18
30.04851667,"120",NA,NA,"UNGRAM","2",26,"undefined",62,13,0
30.04851667,"14",NA,NA,"SUBJ","2",27,"undefined",62,13,0.34
30.04851667,"15",NA,NA,"WH","2",28,"undefined",62,13,0.48
30.04851667,"13",NA,NA,"CNPC","2",29,"undefined",62,13,0
30.04851667,"105",NA,NA,"FILL","2",30,"undefined",62,13,1
30.04851667,"12",NA,NA,"WH","2",31,"undefined",62,14,0.18
30.04851667,"11",NA,NA,"SUBJ","2",32,"undefined",62,14,0.48
30.04851667,"104",NA,NA,"FILL","2",33,"undefined",62,14,1
30.04851667,"10",NA,NA,"CNPC","2",34,"undefined",62,14,0
30.04851667,"119",NA,NA,"UNGRAM","2",35,"undefined",62,14,0
30.04851667,"20",NA,NA,"SUBJ","2",36,"undefined",62,15,0.47
30.04851667,"107",NA,NA,"FILL","2",37,"undefined",62,15,1
30.04851667,"21",NA,NA,"WH","2",38,"undefined",62,15,0.22
30.04851667,"19",NA,NA,"CNPC","2",39,"undefined",62,15,0
30.04851667,"122",NA,NA,"UNGRAM","2",40,"undefined",62,15,0
30.04851667,"121",NA,NA,"UNGRAM","2",41,"undefined",62,16,0
30.04851667,"16",NA,NA,"CNPC","2",42,"undefined",62,16,0
30.04851667,"17",NA,NA,"SUBJ","2",43,"undefined",62,16,0.22
30.04851667,"18",NA,NA,"WH","2",44,"undefined",62,16,0.48
30.04851667,"106",NA,NA,"FILL","2",45,"undefined",62,16,1
30.04851667,"30",NA,NA,"WH","2",46,"undefined",62,3,0.22
30.04851667,"110",NA,NA,"FILL","2",47,"undefined",62,3,1
30.04851667,"29",NA,NA,"SUBJ","2",48,"undefined",62,3,0.48
30.04851667,"125",NA,NA,"UNGRAM","2",49,"undefined",62,3,0
30.04851667,"28",NA,NA,"CNPC","2",50,"undefined",62,3,0.25
30.04851667,"44",NA,NA,"SUBJ","2",51,"undefined",62,4,0.55
30.04851667,"115",NA,NA,"FILL","2",52,"undefined",62,4,0.89
30.04851667,"43",NA,NA,"CNPC","2",53,"undefined",62,4,0
30.04851667,"130",NA,NA,"UNGRAM","2",54,"undefined",62,4,0
30.04851667,"45",NA,NA,"WH","2",55,"undefined",62,4,0.48
30.04851667,"114",NA,NA,"FILL","2",56,"undefined",62,5,0.79
30.04851667,"42",NA,NA,"WH","2",57,"undefined",62,5,0.22
30.04851667,"41",NA,NA,"SUBJ","2",58,"undefined",62,5,0.7
30.04851667,"129",NA,NA,"UNGRAM","2",59,"undefined",62,5,0
30.04851667,"40",NA,NA,"CNPC","2",60,"undefined",62,5,0.21
30.04851667,"124",NA,NA,"UNGRAM","2",61,"undefined",62,6,0
30.04851667,"25",NA,NA,"CNPC","2",62,"undefined",62,6,0
30.04851667,"27",NA,NA,"WH","2",63,"undefined",62,6,0.48
30.04851667,"109",NA,NA,"FILL","2",64,"undefined",62,6,1
30.04851667,"26",NA,NA,"SUBJ","2",65,"undefined",62,6,0.48
30.04851667,"23",NA,NA,"SUBJ","2",66,"undefined",62,7,0.61
30.04851667,"123",NA,NA,"UNGRAM","2",67,"undefined",62,7,0
30.04851667,"24",NA,NA,"WH","2",68,"undefined",62,7,0.24
30.04851667,"108",NA,NA,"FILL","2",69,"undefined",62,7,1
30.04851667,"22",NA,NA,"CNPC","2",70,"undefined",62,7,0.21
30.04851667,"38",NA,NA,"SUBJ","2",71,"undefined",62,8,0.97
30.04851667,"113",NA,NA,"FILL","2",72,"undefined",62,8,0.78
30.04851667,"37",NA,NA,"CNPC","2",73,"undefined",62,8,0
30.04851667,"39",NA,NA,"WH","2",74,"undefined",62,8,0.23
30.04851667,"128",NA,NA,"UNGRAM","2",75,"undefined",62,8,0
19.4584,"40",NA,NA,"CNPC","2",1,"undefined",65,2,0.29
19.4584,"42",NA,NA,"WH","2",2,"undefined",65,2,0.7
19.4584,"114",NA,NA,"FILL","2",3,"undefined",65,2,0.87
19.4584,"41",NA,NA,"SUBJ","2",4,"undefined",65,2,0.06
19.4584,"129",NA,NA,"UNGRAM","2",5,"undefined",65,2,0
19.4584,"110",NA,NA,"FILL","2",6,"undefined",65,9,1
19.4584,"29",NA,NA,"SUBJ","2",7,"undefined",65,9,0.09
19.4584,"30",NA,NA,"WH","2",8,"undefined",65,9,0.99
19.4584,"125",NA,NA,"UNGRAM","2",9,"undefined",65,9,0
19.4584,"28",NA,NA,"CNPC","2",10,"undefined",65,9,0.49
19.4584,"121",NA,NA,"UNGRAM","2",11,"undefined",65,10,0.02
19.4584,"106",NA,NA,"FILL","2",12,"undefined",65,10,1
19.4584,"18",NA,NA,"WH","2",13,"undefined",65,10,0.62
19.4584,"16",NA,NA,"CNPC","2",14,"undefined",65,10,0.32
19.4584,"17",NA,NA,"SUBJ","2",15,"undefined",65,10,0.81
19.4584,"34",NA,NA,"CNPC","2",16,"undefined",65,11,0.95
19.4584,"36",NA,NA,"WH","2",17,"undefined",65,11,1
19.4584,"112",NA,NA,"FILL","2",18,"undefined",65,11,1
19.4584,"35",NA,NA,"SUBJ","2",19,"undefined",65,11,0.29
19.4584,"127",NA,NA,"UNGRAM","2",20,"undefined",65,11,0
19.4584,"102",NA,NA,"FILL","2",21,"undefined",65,12,1
19.4584,"4",NA,NA,"CNPC","2",22,"undefined",65,12,0.55
19.4584,"117",NA,NA,"UNGRAM","2",23,"undefined",65,12,0
19.4584,"6",NA,NA,"WH","2",24,"undefined",65,12,1
19.4584,"5",NA,NA,"SUBJ","2",25,"undefined",65,12,0.47
19.4584,"14",NA,NA,"SUBJ","2",26,"undefined",65,13,0.21
19.4584,"13",NA,NA,"CNPC","2",27,"undefined",65,13,0.77
19.4584,"15",NA,NA,"WH","2",28,"undefined",65,13,1
19.4584,"105",NA,NA,"FILL","2",29,"undefined",65,13,1
19.4584,"120",NA,NA,"UNGRAM","2",30,"undefined",65,13,0
19.4584,"128",NA,NA,"UNGRAM","2",31,"undefined",65,14,0
19.4584,"38",NA,NA,"SUBJ","2",32,"undefined",65,14,0.27
19.4584,"39",NA,NA,"WH","2",33,"undefined",65,14,0.9
19.4584,"113",NA,NA,"FILL","2",34,"undefined",65,14,1
19.4584,"37",NA,NA,"CNPC","2",35,"undefined",65,14,0.58
19.4584,"123",NA,NA,"UNGRAM","2",36,"undefined",65,15,0
19.4584,"24",NA,NA,"WH","2",37,"undefined",65,15,0.89
19.4584,"23",NA,NA,"SUBJ","2",38,"undefined",65,15,1
19.4584,"22",NA,NA,"CNPC","2",39,"undefined",65,15,1
19.4584,"108",NA,NA,"FILL","2",40,"undefined",65,15,1
19.4584,"115",NA,NA,"FILL","2",41,"undefined",65,16,1
19.4584,"130",NA,NA,"UNGRAM","2",42,"undefined",65,16,0
19.4584,"43",NA,NA,"CNPC","2",43,"undefined",65,16,0.67
19.4584,"45",NA,NA,"WH","2",44,"undefined",65,16,0.96
19.4584,"44",NA,NA,"SUBJ","2",45,"undefined",65,16,0.58
19.4584,"7",NA,NA,"CNPC","2",46,"undefined",65,3,0.5
19.4584,"103",NA,NA,"FILL","2",47,"undefined",65,3,1
19.4584,"9",NA,NA,"WH","2",48,"undefined",65,3,1
19.4584,"8",NA,NA,"SUBJ","2",49,"undefined",65,3,0.02
19.4584,"118",NA,NA,"UNGRAM","2",50,"undefined",65,3,0
19.4584,"124",NA,NA,"UNGRAM","2",51,"undefined",65,4,0.07
19.4584,"109",NA,NA,"FILL","2",52,"undefined",65,4,1
19.4584,"25",NA,NA,"CNPC","2",53,"undefined",65,4,0.83
19.4584,"27",NA,NA,"WH","2",54,"undefined",65,4,0.97
19.4584,"26",NA,NA,"SUBJ","2",55,"undefined",65,4,0.48
19.4584,"1",NA,NA,"CNPC","2",56,"undefined",65,5,0.82
19.4584,"3",NA,NA,"WH","2",57,"undefined",65,5,1
19.4584,"116",NA,NA,"UNGRAM","2",58,"undefined",65,5,0
19.4584,"2",NA,NA,"SUBJ","2",59,"undefined",65,5,0.75
19.4584,"101",NA,NA,"FILL","2",60,"undefined",65,5,1
19.4584,"111",NA,NA,"FILL","2",61,"undefined",65,6,0.6
19.4584,"33",NA,NA,"WH","2",62,"undefined",65,6,0.92
19.4584,"31",NA,NA,"CNPC","2",63,"undefined",65,6,0.77
19.4584,"32",NA,NA,"SUBJ","2",64,"undefined",65,6,0.85
19.4584,"126",NA,NA,"UNGRAM","2",65,"undefined",65,6,0
19.4584,"10",NA,NA,"CNPC","2",66,"undefined",65,7,0.75
19.4584,"119",NA,NA,"UNGRAM","2",67,"undefined",65,7,0.05
19.4584,"12",NA,NA,"WH","2",68,"undefined",65,7,0.87
19.4584,"11",NA,NA,"SUBJ","2",69,"undefined",65,7,0.94
19.4584,"104",NA,NA,"FILL","2",70,"undefined",65,7,1
19.4584,"19",NA,NA,"CNPC","2",71,"undefined",65,8,0.62
19.4584,"107",NA,NA,"FILL","2",72,"undefined",65,8,1
19.4584,"122",NA,NA,"UNGRAM","2",73,"undefined",65,8,0
19.4584,"21",NA,NA,"WH","2",74,"undefined",65,8,0.87
19.4584,"20",NA,NA,"SUBJ","2",75,"undefined",65,8,0.93
7.358216667,"40",NA,NA,"CNPC","2",1,"undefined",67,2,0.34
7.358216667,"129",NA,NA,"UNGRAM","2",2,"undefined",67,2,0.08
7.358216667,"114",NA,NA,"FILL","2",3,"undefined",67,2,0.99
7.358216667,"41",NA,NA,"SUBJ","2",4,"undefined",67,2,0.24
7.358216667,"42",NA,NA,"WH","2",5,"undefined",67,2,0.48
7.358216667,"103",NA,NA,"FILL","2",6,"undefined",67,9,0.9
7.358216667,"9",NA,NA,"WH","2",7,"undefined",67,9,0.04
7.358216667,"8",NA,NA,"SUBJ","2",8,"undefined",67,9,0.31
7.358216667,"118",NA,NA,"UNGRAM","2",9,"undefined",67,9,0
7.358216667,"7",NA,NA,"CNPC","2",10,"undefined",67,9,0.88
7.358216667,"23",NA,NA,"SUBJ","2",11,"undefined",67,10,0.83
7.358216667,"123",NA,NA,"UNGRAM","2",12,"undefined",67,10,0
7.358216667,"22",NA,NA,"CNPC","2",13,"undefined",67,10,0.51
7.358216667,"108",NA,NA,"FILL","2",14,"undefined",67,10,1
7.358216667,"24",NA,NA,"WH","2",15,"undefined",67,10,0.92
7.358216667,"5",NA,NA,"SUBJ","2",16,"undefined",67,11,0.17
7.358216667,"6",NA,NA,"WH","2",17,"undefined",67,11,0.71
7.358216667,"102",NA,NA,"FILL","2",18,"undefined",67,11,1
7.358216667,"4",NA,NA,"CNPC","2",19,"undefined",67,11,0.34
7.358216667,"117",NA,NA,"UNGRAM","2",20,"undefined",67,11,0
7.358216667,"127",NA,NA,"UNGRAM","2",21,"undefined",67,12,0
7.358216667,"36",NA,NA,"WH","2",22,"undefined",67,12,0.71
7.358216667,"35",NA,NA,"SUBJ","2",23,"undefined",67,12,0.22
7.358216667,"34",NA,NA,"CNPC","2",24,"undefined",67,12,0.64
7.358216667,"112",NA,NA,"FILL","2",25,"undefined",67,12,0.89
7.358216667,"116",NA,NA,"UNGRAM","2",26,"undefined",67,13,0
7.358216667,"3",NA,NA,"WH","2",27,"undefined",67,13,0.87
7.358216667,"101",NA,NA,"FILL","2",28,"undefined",67,13,0.95
7.358216667,"2",NA,NA,"SUBJ","2",29,"undefined",67,13,0.41
7.358216667,"1",NA,NA,"CNPC","2",30,"undefined",67,13,0.59
7.358216667,"14",NA,NA,"SUBJ","2",31,"undefined",67,14,0.08
7.358216667,"15",NA,NA,"WH","2",32,"undefined",67,14,0.96
7.358216667,"105",NA,NA,"FILL","2",33,"undefined",67,14,0.91
7.358216667,"120",NA,NA,"UNGRAM","2",34,"undefined",67,14,0
7.358216667,"13",NA,NA,"CNPC","2",35,"undefined",67,14,0.35
7.358216667,"107",NA,NA,"FILL","2",36,"undefined",67,15,1
7.358216667,"19",NA,NA,"CNPC","2",37,"undefined",67,15,0.22
7.358216667,"20",NA,NA,"SUBJ","2",38,"undefined",67,15,0.19
7.358216667,"122",NA,NA,"UNGRAM","2",39,"undefined",67,15,0
7.358216667,"21",NA,NA,"WH","2",40,"undefined",67,15,0.92
7.358216667,"124",NA,NA,"UNGRAM","2",41,"undefined",67,16,0
7.358216667,"26",NA,NA,"SUBJ","2",42,"undefined",67,16,0.66
7.358216667,"25",NA,NA,"CNPC","2",43,"undefined",67,16,0.95
7.358216667,"27",NA,NA,"WH","2",44,"undefined",67,16,0.69
7.358216667,"109",NA,NA,"FILL","2",45,"undefined",67,16,1
7.358216667,"43",NA,NA,"CNPC","2",46,"undefined",67,3,0.44
7.358216667,"115",NA,NA,"FILL","2",47,"undefined",67,3,0.82
7.358216667,"45",NA,NA,"WH","2",48,"undefined",67,3,0.68
7.358216667,"44",NA,NA,"SUBJ","2",49,"undefined",67,3,0.61
7.358216667,"130",NA,NA,"UNGRAM","2",50,"undefined",67,3,0
7.358216667,"38",NA,NA,"SUBJ","2",51,"undefined",67,4,0.78
7.358216667,"113",NA,NA,"FILL","2",52,"undefined",67,4,1
7.358216667,"37",NA,NA,"CNPC","2",53,"undefined",67,4,0.48
7.358216667,"39",NA,NA,"WH","2",54,"undefined",67,4,0.68
7.358216667,"128",NA,NA,"UNGRAM","2",55,"undefined",67,4,0
7.358216667,"110",NA,NA,"FILL","2",56,"undefined",67,5,1
7.358216667,"28",NA,NA,"CNPC","2",57,"undefined",67,5,0.21
7.358216667,"29",NA,NA,"SUBJ","2",58,"undefined",67,5,0.4
7.358216667,"30",NA,NA,"WH","2",59,"undefined",67,5,0.67
7.358216667,"125",NA,NA,"UNGRAM","2",60,"undefined",67,5,0
7.358216667,"111",NA,NA,"FILL","2",61,"undefined",67,6,0.2
7.358216667,"32",NA,NA,"SUBJ","2",62,"undefined",67,6,0.68
7.358216667,"31",NA,NA,"CNPC","2",63,"undefined",67,6,0.46
7.358216667,"33",NA,NA,"WH","2",64,"undefined",67,6,0.75
7.358216667,"126",NA,NA,"UNGRAM","2",65,"undefined",67,6,0
7.358216667,"10",NA,NA,"CNPC","2",66,"undefined",67,7,0.35
7.358216667,"12",NA,NA,"WH","2",67,"undefined",67,7,0.92
7.358216667,"119",NA,NA,"UNGRAM","2",68,"undefined",67,7,0
7.358216667,"11",NA,NA,"SUBJ","2",69,"undefined",67,7,0.96
7.358216667,"104",NA,NA,"FILL","2",70,"undefined",67,7,1
7.358216667,"16",NA,NA,"CNPC","2",71,"undefined",67,8,0.86
7.358216667,"121",NA,NA,"UNGRAM","2",72,"undefined",67,8,0
7.358216667,"18",NA,NA,"WH","2",73,"undefined",67,8,0.74
7.358216667,"17",NA,NA,"SUBJ","2",74,"undefined",67,8,0.88
7.358216667,"106",NA,NA,"FILL","2",75,"undefined",67,8,1
30.52478333,"24",NA,NA,"WH","2",1,"undefined",68,2,0.25
30.52478333,"22",NA,NA,"CNPC","2",2,"undefined",68,2,0.84
30.52478333,"123",NA,NA,"UNGRAM","2",3,"undefined",68,2,0.15
30.52478333,"108",NA,NA,"FILL","2",4,"undefined",68,2,0.93
30.52478333,"23",NA,NA,"SUBJ","2",5,"undefined",68,2,0.52
30.52478333,"35",NA,NA,"SUBJ","2",6,"undefined",68,9,0.95
30.52478333,"34",NA,NA,"CNPC","2",7,"undefined",68,9,0.92
30.52478333,"36",NA,NA,"WH","2",8,"undefined",68,9,0.89
30.52478333,"112",NA,NA,"FILL","2",9,"undefined",68,9,0.15
30.52478333,"127",NA,NA,"UNGRAM","2",10,"undefined",68,9,0.13
30.52478333,"107",NA,NA,"FILL","2",11,"undefined",68,10,0.94
30.52478333,"122",NA,NA,"UNGRAM","2",12,"undefined",68,10,0.07
30.52478333,"19",NA,NA,"CNPC","2",13,"undefined",68,10,0.93
30.52478333,"21",NA,NA,"WH","2",14,"undefined",68,10,0.67
30.52478333,"20",NA,NA,"SUBJ","2",15,"undefined",68,10,0.85
30.52478333,"113",NA,NA,"FILL","2",16,"undefined",68,11,0.96
30.52478333,"37",NA,NA,"CNPC","2",17,"undefined",68,11,0.17
30.52478333,"39",NA,NA,"WH","2",18,"undefined",68,11,0.66
30.52478333,"38",NA,NA,"SUBJ","2",19,"undefined",68,11,0.05
30.52478333,"128",NA,NA,"UNGRAM","2",20,"undefined",68,11,0.12
30.52478333,"11",NA,NA,"SUBJ","2",21,"undefined",68,12,0.95
30.52478333,"12",NA,NA,"WH","2",22,"undefined",68,12,0.93
30.52478333,"119",NA,NA,"UNGRAM","2",23,"undefined",68,12,0.04
30.52478333,"10",NA,NA,"CNPC","2",24,"undefined",68,12,0.94
30.52478333,"104",NA,NA,"FILL","2",25,"undefined",68,12,0.89
30.52478333,"1",NA,NA,"CNPC","2",26,"undefined",68,13,0.06
30.52478333,"116",NA,NA,"UNGRAM","2",27,"undefined",68,13,0.03
30.52478333,"2",NA,NA,"SUBJ","2",28,"undefined",68,13,0.94
30.52478333,"3",NA,NA,"WH","2",29,"undefined",68,13,0.94
30.52478333,"101",NA,NA,"FILL","2",30,"undefined",68,13,0.95
30.52478333,"28",NA,NA,"CNPC","2",31,"undefined",68,14,0.95
30.52478333,"110",NA,NA,"FILL","2",32,"undefined",68,14,0.94
30.52478333,"30",NA,NA,"WH","2",33,"undefined",68,14,0.23
30.52478333,"29",NA,NA,"SUBJ","2",34,"undefined",68,14,0.11
30.52478333,"125",NA,NA,"UNGRAM","2",35,"undefined",68,14,0.06
30.52478333,"17",NA,NA,"SUBJ","2",36,"undefined",68,15,0.97
30.52478333,"18",NA,NA,"WH","2",37,"undefined",68,15,0.97
30.52478333,"16",NA,NA,"CNPC","2",38,"undefined",68,15,0.04
30.52478333,"121",NA,NA,"UNGRAM","2",39,"undefined",68,15,0.04
30.52478333,"106",NA,NA,"FILL","2",40,"undefined",68,15,0.94
30.52478333,"117",NA,NA,"UNGRAM","2",41,"undefined",68,16,0.07
30.52478333,"6",NA,NA,"WH","2",42,"undefined",68,16,0.96
30.52478333,"4",NA,NA,"CNPC","2",43,"undefined",68,16,0.15
30.52478333,"5",NA,NA,"SUBJ","2",44,"undefined",68,16,0.19
30.52478333,"102",NA,NA,"FILL","2",45,"undefined",68,16,0.95
30.52478333,"25",NA,NA,"CNPC","2",46,"undefined",68,3,0.8
30.52478333,"26",NA,NA,"SUBJ","2",47,"undefined",68,3,0.07
30.52478333,"27",NA,NA,"WH","2",48,"undefined",68,3,0.08
30.52478333,"109",NA,NA,"FILL","2",49,"undefined",68,3,0.9
30.52478333,"124",NA,NA,"UNGRAM","2",50,"undefined",68,3,0.1
30.52478333,"115",NA,NA,"FILL","2",51,"undefined",68,4,0.94
30.52478333,"44",NA,NA,"SUBJ","2",52,"undefined",68,4,0.92
30.52478333,"130",NA,NA,"UNGRAM","2",53,"undefined",68,4,0.1
30.52478333,"43",NA,NA,"CNPC","2",54,"undefined",68,4,0.16
30.52478333,"45",NA,NA,"WH","2",55,"undefined",68,4,0.97
30.52478333,"129",NA,NA,"UNGRAM","2",56,"undefined",68,5,0.14
30.52478333,"40",NA,NA,"CNPC","2",57,"undefined",68,5,0.45
30.52478333,"41",NA,NA,"SUBJ","2",58,"undefined",68,5,0.96
30.52478333,"42",NA,NA,"WH","2",59,"undefined",68,5,0.88
30.52478333,"114",NA,NA,"FILL","2",60,"undefined",68,5,0.89
30.52478333,"103",NA,NA,"FILL","2",61,"undefined",68,6,0.9
30.52478333,"8",NA,NA,"SUBJ","2",62,"undefined",68,6,0.15
30.52478333,"118",NA,NA,"UNGRAM","2",63,"undefined",68,6,0.14
30.52478333,"7",NA,NA,"CNPC","2",64,"undefined",68,6,0.08
30.52478333,"9",NA,NA,"WH","2",65,"undefined",68,6,0.94
30.52478333,"120",NA,NA,"UNGRAM","2",66,"undefined",68,7,0.03
30.52478333,"13",NA,NA,"CNPC","2",67,"undefined",68,7,0.06
30.52478333,"15",NA,NA,"WH","2",68,"undefined",68,7,0.95
30.52478333,"105",NA,NA,"FILL","2",69,"undefined",68,7,0.97
30.52478333,"14",NA,NA,"SUBJ","2",70,"undefined",68,7,0.07
30.52478333,"33",NA,NA,"WH","2",71,"undefined",68,8,0.92
30.52478333,"31",NA,NA,"CNPC","2",72,"undefined",68,8,0.12
30.52478333,"32",NA,NA,"SUBJ","2",73,"undefined",68,8,0.73
30.52478333,"126",NA,NA,"UNGRAM","2",74,"undefined",68,8,0.07
30.52478333,"111",NA,NA,"FILL","2",75,"undefined",68,8,0.99
8.947733333,"118",NA,NA,"UNGRAM","2",1,"undefined",69,2,0
8.947733333,"7",NA,NA,"CNPC","2",2,"undefined",69,2,0
8.947733333,"103",NA,NA,"FILL","2",3,"undefined",69,2,0.84
8.947733333,"8",NA,NA,"SUBJ","2",4,"undefined",69,2,0.55
8.947733333,"9",NA,NA,"WH","2",5,"undefined",69,2,0
8.947733333,"28",NA,NA,"CNPC","2",6,"undefined",69,9,0.62
8.947733333,"110",NA,NA,"FILL","2",7,"undefined",69,9,1
8.947733333,"125",NA,NA,"UNGRAM","2",8,"undefined",69,9,0
8.947733333,"30",NA,NA,"WH","2",9,"undefined",69,9,0.33
8.947733333,"29",NA,NA,"SUBJ","2",10,"undefined",69,9,0
8.947733333,"109",NA,NA,"FILL","2",11,"undefined",69,10,1
8.947733333,"27",NA,NA,"WH","2",12,"undefined",69,10,0.43
8.947733333,"25",NA,NA,"CNPC","2",13,"undefined",69,10,0.89
8.947733333,"26",NA,NA,"SUBJ","2",14,"undefined",69,10,0.75
8.947733333,"124",NA,NA,"UNGRAM","2",15,"undefined",69,10,0
8.947733333,"114",NA,NA,"FILL","2",16,"undefined",69,11,1
8.947733333,"129",NA,NA,"UNGRAM","2",17,"undefined",69,11,0
8.947733333,"42",NA,NA,"WH","2",18,"undefined",69,11,0.62
8.947733333,"41",NA,NA,"SUBJ","2",19,"undefined",69,11,0.28
8.947733333,"40",NA,NA,"CNPC","2",20,"undefined",69,11,0.62
