Answer.time_in_minutes,block_sequence,workerid,response,trial_sequence_total,Answer.condition,condition,first_response_value,wrong_attempts,list_number,item_number 
11.797983333333333,2,78,0.96,9,undefined,FILL,,,1,141
11.797983333333333,2,78,0.96,10,undefined,FILL,,,1,126
11.797983333333333,2,78,0.98,11,undefined,FILL,,,1,111
11.797983333333333,2,78,0.24,12,undefined,SUBJ,,,1,32
11.797983333333333,3,78,0.93,13,undefined,FILL,,,1,120
11.797983333333333,3,78,0.59,14,undefined,CNPC,,,1,13
11.797983333333333,3,78,0.76,15,undefined,WH,,,1,15
11.797983333333333,3,78,0.84,16,undefined,FILL,,,1,105
11.797983333333333,3,78,0.98,17,undefined,FILL,,,1,135
11.797983333333333,3,78,0.3,18,undefined,SUBJ,,,1,14
11.797983333333333,4,78,0.97,19,undefined,FILL,,,1,102
11.797983333333333,4,78,0.98,20,undefined,FILL,,,1,132
11.797983333333333,4,78,0.13,21,undefined,SUBJ,,,1,5
11.797983333333333,4,78,0.87,22,undefined,WH,,,1,6
11.797983333333333,4,78,0.44,23,undefined,CNPC,,,1,4
11.797983333333333,4,78,0.97,24,undefined,FILL,,,1,117
11.797983333333333,4,78,0.03,25,undefined,UNGRAM,,,99,992
11.797983333333333,4,78,0.99,26,undefined,FILL,,,99,992
11.797983333333333,5,78,0.98,27,undefined,FILL,,,1,118
11.797983333333333,5,78,0.72,28,undefined,SUBJ,,,1,8
11.797983333333333,5,78,0.25,29,undefined,WH,,,1,9
11.797983333333333,5,78,0.99,30,undefined,FILL,,,1,103
11.797983333333333,5,78,0.3,31,undefined,CNPC,,,1,7
11.797983333333333,5,78,0.99,32,undefined,FILL,,,1,133
11.797983333333333,5,78,0,33,undefined,UNGRAM,,,99,993
11.797983333333333,5,78,1,34,undefined,FILL,,,99,993
11.797983333333333,6,78,0.43,35,undefined,CNPC,,,1,25
11.797983333333333,6,78,1,36,undefined,FILL,,,1,124
11.797983333333333,6,78,0.99,37,undefined,FILL,,,1,139
11.797983333333333,6,78,0.97,38,undefined,FILL,,,1,109
11.797983333333333,6,78,0.75,39,undefined,WH,,,1,27
11.797983333333333,6,78,0.7,40,undefined,SUBJ,,,1,26
11.797983333333333,7,78,0.99,41,undefined,FILL,,,1,140
11.797983333333333,7,78,0.57,42,undefined,CNPC,,,1,28
11.797983333333333,7,78,0.98,43,undefined,FILL,,,1,110
11.797983333333333,7,78,0.98,44,undefined,FILL,,,1,125
11.797983333333333,7,78,0.72,45,undefined,SUBJ,,,1,29
11.797983333333333,7,78,0.99,46,undefined,WH,,,1,30
11.797983333333333,8,78,0.52,47,undefined,SUBJ,,,1,44
11.797983333333333,8,78,0.29,48,undefined,CNPC,,,1,43
11.797983333333333,8,78,0.87,49,undefined,WH,,,1,45
11.797983333333333,8,78,0.98,50,undefined,FILL,,,1,115
11.797983333333333,8,78,0.99,51,undefined,FILL,,,1,130
11.797983333333333,8,78,0.97,52,undefined,FILL,,,1,145
11.797983333333333,9,78,0.99,53,undefined,FILL,,,1,144
11.797983333333333,9,78,0.97,54,undefined,FILL,,,1,129
11.797983333333333,9,78,0.73,55,undefined,SUBJ,,,1,41
11.797983333333333,9,78,0.45,56,undefined,CNPC,,,1,40
11.797983333333333,9,78,0.68,57,undefined,WH,,,1,42
11.797983333333333,9,78,0.88,58,undefined,FILL,,,1,114
11.797983333333333,10,78,0.96,59,undefined,WH,,,1,21
11.797983333333333,10,78,0.54,60,undefined,SUBJ,,,1,20
11.797983333333333,10,78,0.98,61,undefined,FILL,,,1,122
11.797983333333333,10,78,0.99,62,undefined,FILL,,,1,107
11.797983333333333,10,78,0.43,63,undefined,CNPC,,,1,19
11.797983333333333,10,78,0.99,64,undefined,FILL,,,1,137
11.797983333333333,11,78,0.72,65,undefined,WH,,,1,24
11.797983333333333,11,78,0.87,66,undefined,SUBJ,,,1,23
11.797983333333333,11,78,0.99,67,undefined,FILL,,,1,108
11.797983333333333,11,78,0.99,68,undefined,FILL,,,1,138
11.797983333333333,11,78,0.33,69,undefined,CNPC,,,1,22
11.797983333333333,11,78,0.99,70,undefined,FILL,,,1,123
11.797983333333333,12,78,0.99,71,undefined,FILL,,,1,119
11.797983333333333,12,78,0.59,72,undefined,CNPC,,,1,10
11.797983333333333,12,78,0.88,73,undefined,WH,,,1,12
11.797983333333333,12,78,0.71,74,undefined,SUBJ,,,1,11
11.797983333333333,12,78,0.97,75,undefined,FILL,,,1,134
11.797983333333333,12,78,0.97,76,undefined,FILL,,,1,104
11.797983333333333,12,78,0.02,77,undefined,UNGRAM,,,99,994
11.797983333333333,12,78,0.98,78,undefined,FILL,,,99,994
11.797983333333333,13,78,0.97,79,undefined,FILL,,,1,116
11.797983333333333,13,78,0.97,80,undefined,FILL,,,1,131
11.797983333333333,13,78,0.7,81,undefined,WH,,,1,3
11.797983333333333,13,78,0.96,82,undefined,FILL,,,1,101
11.797983333333333,13,78,0.63,83,undefined,SUBJ,,,1,2
11.797983333333333,13,78,0.49,84,undefined,CNPC,,,1,1
11.797983333333333,13,78,0.01,85,undefined,UNGRAM,,,99,991
11.797983333333333,13,78,0.89,86,undefined,FILL,,,99,991
11.797983333333333,14,78,0.63,87,undefined,SUBJ,,,1,17
11.797983333333333,14,78,0.98,88,undefined,WH,,,1,18
11.797983333333333,14,78,0.32,89,undefined,CNPC,,,1,16
11.797983333333333,14,78,0.97,90,undefined,FILL,,,1,121
11.797983333333333,14,78,0.98,91,undefined,FILL,,,1,136
11.797983333333333,14,78,0.97,92,undefined,FILL,,,1,106
11.797983333333333,15,78,0.71,93,undefined,FILL,,,1,113
11.797983333333333,15,78,0.38,94,undefined,CNPC,,,1,37
11.797983333333333,15,78,0.99,95,undefined,FILL,,,1,143
11.797983333333333,15,78,0.44,96,undefined,SUBJ,,,1,38
11.797983333333333,15,78,0.97,97,undefined,FILL,,,1,128
11.797983333333333,15,78,0.5,98,undefined,WH,,,1,39
25.46275,practice,79,1,0,undefined,practice_good,,0,practice,practice_good
25.46275,practice,79,0,0,undefined,practice_bad,,0,practice,practice_bad
25.46275,1,79,0.34,1,undefined,CNPC,,,1,34
25.46275,1,79,0.88,2,undefined,FILL,,,1,142
25.46275,1,79,0.65,3,undefined,WH,,,1,36
25.46275,1,79,1,4,undefined,FILL,,,1,127
25.46275,1,79,0.36,5,undefined,SUBJ,,,1,35
25.46275,1,79,0.73,6,undefined,FILL,,,1,112
25.46275,2,79,1,7,undefined,FILL,,,1,103
25.46275,2,79,0,8,undefined,WH,,,1,9
25.46275,2,79,1,9,undefined,FILL,,,1,133
25.46275,2,79,0.13,10,undefined,CNPC,,,1,7
25.46275,2,79,0.62,11,undefined,SUBJ,,,1,8
25.46275,2,79,1,12,undefined,FILL,,,1,118
25.46275,2,79,0,13,undefined,UNGRAM,,,99,993
25.46275,2,79,1,14,undefined,FILL,,,99,993
25.46275,3,79,0.77,15,undefined,FILL,,,1,115
25.46275,3,79,0.88,16,undefined,FILL,,,1,130
25.46275,3,79,1,17,undefined,FILL,,,1,145
25.46275,3,79,0.65,18,undefined,WH,,,1,45
25.46275,3,79,0.16,19,undefined,CNPC,,,1,43
25.46275,3,79,0.64,20,undefined,SUBJ,,,1,44
25.46275,4,79,1,21,undefined,FILL,,,1,129
25.46275,4,79,0.28,22,undefined,CNPC,,,1,40
25.46275,4,79,0.61,23,undefined,WH,,,1,42
25.46275,4,79,1,24,undefined,FILL,,,1,144
25.46275,4,79,0.41,25,undefined,SUBJ,,,1,41
25.46275,4,79,0.96,26,undefined,FILL,,,1,114
25.46275,5,79,0.9,27,undefined,SUBJ,,,1,26
25.46275,5,79,1,28,undefined,FILL,,,1,139
25.46275,5,79,0.84,29,undefined,WH,,,1,27
25.46275,5,79,0.64,30,undefined,CNPC,,,1,25
25.46275,5,79,1,31,undefined,FILL,,,1,124
25.46275,5,79,0.79,32,undefined,FILL,,,1,109
25.46275,6,79,1,33,undefined,FILL,,,1,140
25.46275,6,79,0.15,34,undefined,WH,,,1,30
25.46275,6,79,0.11,35,undefined,CNPC,,,1,28
25.46275,6,79,0.69,36,undefined,SUBJ,,,1,29
25.46275,6,79,0.84,37,undefined,FILL,,,1,110
25.46275,6,79,1,38,undefined,FILL,,,1,125
25.46275,7,79,0.25,39,undefined,CNPC,,,1,31
25.46275,7,79,0.59,40,undefined,WH,,,1,33
25.46275,7,79,1,41,undefined,FILL,,,1,126
25.46275,7,79,0.65,42,undefined,SUBJ,,,1,32
25.46275,7,79,1,43,undefined,FILL,,,1,141
25.46275,7,79,1,44,undefined,FILL,,,1,111
25.46275,8,79,0.24,45,undefined,WH,,,1,18
25.46275,8,79,0.89,46,undefined,FILL,,,1,106
25.46275,8,79,0.64,47,undefined,SUBJ,,,1,17
25.46275,8,79,0.34,48,undefined,CNPC,,,1,16
25.46275,8,79,1,49,undefined,FILL,,,1,121
25.46275,8,79,1,50,undefined,FILL,,,1,136
25.46275,9,79,0.73,51,undefined,WH,,,1,3
25.46275,9,79,1,52,undefined,FILL,,,1,131
25.46275,9,79,0.13,53,undefined,CNPC,,,1,1
25.46275,9,79,0.71,54,undefined,FILL,,,1,101
25.46275,9,79,0.65,55,undefined,SUBJ,,,1,2
25.46275,9,79,1,56,undefined,FILL,,,1,116
25.46275,9,79,0,57,undefined,UNGRAM,,,99,991
25.46275,9,79,1,58,undefined,FILL,,,99,991
25.46275,10,79,0.66,59,undefined,SUBJ,,,1,23
25.46275,10,79,0.81,60,undefined,FILL,,,1,108
25.46275,10,79,0.26,61,undefined,CNPC,,,1,22
25.46275,10,79,1,62,undefined,FILL,,,1,138
25.46275,10,79,1,63,undefined,FILL,,,1,123
25.46275,10,79,0.2,64,undefined,WH,,,1,24
25.46275,11,79,1,65,undefined,FILL,,,1,117
25.46275,11,79,0.21,66,undefined,CNPC,,,1,4
25.46275,11,79,0.63,67,undefined,SUBJ,,,1,5
25.46275,11,79,0.77,68,undefined,WH,,,1,6
25.46275,11,79,1,69,undefined,FILL,,,1,132
25.46275,11,79,0.91,70,undefined,FILL,,,1,102
25.46275,11,79,0,71,undefined,UNGRAM,,,99,992
25.46275,11,79,1,72,undefined,FILL,,,99,992
25.46275,12,79,0.83,73,undefined,FILL,,,1,122
25.46275,12,79,0.36,74,undefined,WH,,,1,21
25.46275,12,79,0.42,75,undefined,SUBJ,,,1,20
25.46275,12,79,1,76,undefined,FILL,,,1,137
25.46275,12,79,0.76,77,undefined,CNPC,,,1,19
25.46275,12,79,1,78,undefined,FILL,,,1,107
25.46275,13,79,1,79,undefined,FILL,,,1,134
25.46275,13,79,0.69,80,undefined,WH,,,1,12
25.46275,13,79,0.83,81,undefined,FILL,,,1,104
25.46275,13,79,0.7,82,undefined,SUBJ,,,1,11
25.46275,13,79,0.79,83,undefined,FILL,,,1,119
25.46275,13,79,0.2,84,undefined,CNPC,,,1,10
25.46275,13,79,0,85,undefined,UNGRAM,,,99,994
25.46275,13,79,1,86,undefined,FILL,,,99,994
25.46275,14,79,0.95,87,undefined,FILL,,,1,135
25.46275,14,79,0.14,88,undefined,SUBJ,,,1,14
25.46275,14,79,0.68,89,undefined,WH,,,1,15
25.46275,14,79,0.83,90,undefined,FILL,,,1,105
25.46275,14,79,0.43,91,undefined,CNPC,,,1,13
25.46275,14,79,0.95,92,undefined,FILL,,,1,120
25.46275,15,79,0.11,93,undefined,SUBJ,,,1,38
25.46275,15,79,1,94,undefined,FILL,,,1,128
25.46275,15,79,0.67,95,undefined,FILL,,,1,113
25.46275,15,79,0.11,96,undefined,CNPC,,,1,37
25.46275,15,79,0.4,97,undefined,WH,,,1,39
25.46275,15,79,1,98,undefined,FILL,,,1,143
11.922033333333333,practice,80,0.78,0,undefined,practice_good,,0,practice,practice_good
11.922033333333333,practice,80,0.26,0,undefined,practice_bad,0.87,2,practice,practice_bad
11.922033333333333,1,80,0.49,1,undefined,FILL,,,1,133
11.922033333333333,1,80,0.47,2,undefined,CNPC,,,1,7
11.922033333333333,1,80,0.64,3,undefined,FILL,,,1,118
11.922033333333333,1,80,0.6,4,undefined,WH,,,1,9
11.922033333333333,1,80,0.43,5,undefined,SUBJ,,,1,8
11.922033333333333,1,80,0.65,6,undefined,FILL,,,1,103
11.922033333333333,1,80,0.47,7,undefined,UNGRAM,,,99,993
11.922033333333333,1,80,0.74,8,undefined,FILL,,,99,993
11.922033333333333,2,80,0.68,9,undefined,FILL,,,1,114
11.922033333333333,2,80,0.68,10,undefined,WH,,,1,42
11.922033333333333,2,80,0.65,11,undefined,SUBJ,,,1,41
11.922033333333333,2,80,0.62,12,undefined,CNPC,,,1,40
11.922033333333333,2,80,0.6,13,undefined,FILL,,,1,129
11.922033333333333,2,80,0.56,14,undefined,FILL,,,1,144
11.922033333333333,3,80,0.65,15,undefined,FILL,,,1,141
11.922033333333333,3,80,0.56,16,undefined,WH,,,1,33
11.922033333333333,3,80,0.64,17,undefined,SUBJ,,,1,32
11.922033333333333,3,80,0.55,18,undefined,CNPC,,,1,31
11.922033333333333,3,80,0.64,19,undefined,FILL,,,1,111
11.922033333333333,3,80,0.82,20,undefined,FILL,,,1,126
11.922033333333333,4,80,0.8,21,undefined,CNPC,,,1,1
11.922033333333333,4,80,0.83,22,undefined,FILL,,,1,116
11.922033333333333,4,80,0.8,23,undefined,FILL,,,1,131
11.922033333333333,4,80,0.82,24,undefined,SUBJ,,,1,2
11.922033333333333,4,80,0.69,25,undefined,FILL,,,1,101
11.922033333333333,4,80,0.81,26,undefined,WH,,,1,3
11.922033333333333,4,80,0.67,27,undefined,UNGRAM,,,99,991
11.922033333333333,4,80,0.77,28,undefined,FILL,,,99,991
11.922033333333333,5,80,0.6,29,undefined,FILL,,,1,121
11.922033333333333,5,80,0.78,30,undefined,CNPC,,,1,16
11.922033333333333,5,80,0.85,31,undefined,FILL,,,1,106
11.922033333333333,5,80,0.65,32,undefined,WH,,,1,18
11.922033333333333,5,80,0.82,33,undefined,SUBJ,,,1,17
11.922033333333333,5,80,0.7,34,undefined,FILL,,,1,136
11.922033333333333,6,80,0.82,35,undefined,CNPC,,,1,4
11.922033333333333,6,80,0.82,36,undefined,FILL,,,1,102
11.922033333333333,6,80,0.65,37,undefined,WH,,,1,6
11.922033333333333,6,80,0.8,38,undefined,SUBJ,,,1,5
11.922033333333333,6,80,0.68,39,undefined,FILL,,,1,117
11.922033333333333,6,80,0.76,40,undefined,FILL,,,1,132
11.922033333333333,6,80,0.67,41,undefined,UNGRAM,,,99,992
11.922033333333333,6,80,0.8,42,undefined,FILL,,,99,992
11.922033333333333,7,80,0.67,43,undefined,FILL,,,1,108
11.922033333333333,7,80,0.82,44,undefined,SUBJ,,,1,23
11.922033333333333,7,80,0.65,45,undefined,WH,,,1,24
11.922033333333333,7,80,0.81,46,undefined,FILL,,,1,138
11.922033333333333,7,80,0.59,47,undefined,CNPC,,,1,22
11.922033333333333,7,80,0.82,48,undefined,FILL,,,1,123
11.922033333333333,8,80,0.62,49,undefined,FILL,,,1,124
11.922033333333333,8,80,0.89,50,undefined,FILL,,,1,109
11.922033333333333,8,80,0.64,51,undefined,SUBJ,,,1,26
11.922033333333333,8,80,0.77,52,undefined,FILL,,,1,139
11.922033333333333,8,80,0.62,53,undefined,CNPC,,,1,25
11.922033333333333,8,80,0.77,54,undefined,WH,,,1,27
11.922033333333333,9,80,0.63,55,undefined,FILL,,,1,107
11.922033333333333,9,80,0.76,56,undefined,SUBJ,,,1,20
11.922033333333333,9,80,0.71,57,undefined,WH,,,1,21
11.922033333333333,9,80,0.67,58,undefined,FILL,,,1,137
11.922033333333333,9,80,0.78,59,undefined,CNPC,,,1,19
11.922033333333333,9,80,0.84,60,undefined,FILL,,,1,122
11.922033333333333,10,80,0.72,61,undefined,SUBJ,,,1,29
11.922033333333333,10,80,0.67,62,undefined,WH,,,1,30
11.922033333333333,10,80,0.82,63,undefined,FILL,,,1,110
11.922033333333333,10,80,0.57,64,undefined,FILL,,,1,140
11.922033333333333,10,80,0.8,65,undefined,FILL,,,1,125
11.922033333333333,10,80,0.55,66,undefined,CNPC,,,1,28
11.922033333333333,11,80,0.76,67,undefined,CNPC,,,1,10
11.922033333333333,11,80,0.63,68,undefined,FILL,,,1,104
11.922033333333333,11,80,0.78,69,undefined,FILL,,,1,134
11.922033333333333,11,80,0.69,70,undefined,FILL,,,1,119
11.922033333333333,11,80,0.8,71,undefined,SUBJ,,,1,11
11.922033333333333,11,80,0.41,72,undefined,WH,,,1,12
11.922033333333333,11,80,0.79,73,undefined,UNGRAM,,,99,994
11.922033333333333,11,80,0.51,74,undefined,FILL,,,99,994
11.922033333333333,12,80,0.26,75,undefined,FILL,,,1,127
11.922033333333333,12,80,0.66,76,undefined,FILL,,,1,112
11.922033333333333,12,80,0.3,77,undefined,FILL,,,1,142
11.922033333333333,12,80,0.65,78,undefined,SUBJ,,,1,35
11.922033333333333,12,80,0.34,79,undefined,WH,,,1,36
11.922033333333333,12,80,0.46,80,undefined,CNPC,,,1,34
11.922033333333333,13,80,0.59,81,undefined,FILL,,,1,135
11.922033333333333,13,80,0.81,82,undefined,FILL,,,1,120
11.922033333333333,13,80,0.73,83,undefined,FILL,,,1,105
11.922033333333333,13,80,0.35,84,undefined,CNPC,,,1,13
11.922033333333333,13,80,0.8,85,undefined,SUBJ,,,1,14
11.922033333333333,13,80,0.76,86,undefined,WH,,,1,15
11.922033333333333,14,80,0.53,87,undefined,CNPC,,,1,43
11.922033333333333,14,80,0.89,88,undefined,FILL,,,1,130
11.922033333333333,14,80,0.63,89,undefined,WH,,,1,45
11.922033333333333,14,80,0.16,90,undefined,FILL,,,1,115
11.922033333333333,14,80,0.82,91,undefined,SUBJ,,,1,44
11.922033333333333,14,80,0.36,92,undefined,FILL,,,1,145
11.922033333333333,15,80,0.77,93,undefined,CNPC,,,1,37
11.922033333333333,15,80,0.49,94,undefined,WH,,,1,39
11.922033333333333,15,80,0.84,95,undefined,FILL,,,1,128
11.922033333333333,15,80,0.29,96,undefined,FILL,,,1,143
11.922033333333333,15,80,0.62,97,undefined,SUBJ,,,1,38
11.922033333333333,15,80,0.8,98,undefined,FILL,,,1,113
10.2875,practice,81,0.99,0,undefined,practice_good,,0,practice,practice_good
10.2875,practice,81,0,0,undefined,practice_bad,,0,practice,practice_bad
10.2875,1,81,0.38,1,undefined,SUBJ,,,1,11
10.2875,1,81,0.04,2,undefined,CNPC,,,1,10
10.2875,1,81,0.68,3,undefined,FILL,,,1,134
10.2875,1,81,0.87,4,undefined,FILL,,,1,119
10.2875,1,81,0.22,5,undefined,WH,,,1,12
10.2875,1,81,0.96,6,undefined,FILL,,,1,104
10.2875,1,81,0.02,7,undefined,UNGRAM,,,99,994
10.2875,1,81,0.95,8,undefined,FILL,,,99,994
10.2875,2,81,0.55,9,undefined,FILL,,,1,105
10.2875,2,81,0.15,10,undefined,SUBJ,,,1,14
10.2875,2,81,0.98,11,undefined,FILL,,,1,135
10.2875,2,81,0.24,12,undefined,FILL,,,1,120
10.2875,2,81,0.4,13,undefined,CNPC,,,1,13
10.2875,2,81,0.53,14,undefined,WH,,,1,15
10.2875,3,81,0.41,15,undefined,SUBJ,,,1,44
10.2875,3,81,0.3,16,undefined,CNPC,,,1,43
10.2875,3,81,0.92,17,undefined,FILL,,,1,145
10.2875,3,81,0.93,18,undefined,FILL,,,1,130
10.2875,3,81,0.42,19,undefined,WH,,,1,45
10.2875,3,81,0.68,20,undefined,FILL,,,1,115
10.2875,4,81,0.22,21,undefined,WH,,,1,9
10.2875,4,81,0.4,22,undefined,SUBJ,,,1,8
10.2875,4,81,0.06,23,undefined,CNPC,,,1,7
10.2875,4,81,0.96,24,undefined,FILL,,,1,133
10.2875,4,81,0.72,25,undefined,FILL,,,1,103
10.2875,4,81,0.9,26,undefined,FILL,,,1,118
10.2875,4,81,0.01,27,undefined,UNGRAM,,,99,993
10.2875,4,81,0.87,28,undefined,FILL,,,99,993
10.2875,5,81,0.18,29,undefined,SUBJ,,,1,23
10.2875,5,81,0.4,30,undefined,WH,,,1,24
10.2875,5,81,0.1,31,undefined,CNPC,,,1,22
10.2875,5,81,0.67,32,undefined,FILL,,,1,108
10.2875,5,81,0.91,33,undefined,FILL,,,1,138
10.2875,5,81,0.98,34,undefined,FILL,,,1,123
10.2875,6,81,0.32,35,undefined,CNPC,,,1,1
10.2875,6,81,0.21,36,undefined,SUBJ,,,1,2
10.2875,6,81,0.98,37,undefined,FILL,,,1,116
10.2875,6,81,0.6,38,undefined,FILL,,,1,131
10.2875,6,81,0.65,39,undefined,FILL,,,1,101
10.2875,6,81,0.53,40,undefined,WH,,,1,3
10.2875,6,81,0.02,41,undefined,UNGRAM,,,99,991
10.2875,6,81,0.64,42,undefined,FILL,,,99,991
10.2875,7,81,0.84,43,undefined,FILL,,,1,139
10.2875,7,81,0.78,44,undefined,FILL,,,1,124
10.2875,7,81,0.51,45,undefined,FILL,,,1,109
10.2875,7,81,0.22,46,undefined,CNPC,,,1,25
10.2875,7,81,0.12,47,undefined,WH,,,1,27
10.2875,7,81,0.34,48,undefined,SUBJ,,,1,26
10.2875,8,81,0.06,49,undefined,CNPC,,,1,28
10.2875,8,81,0.71,50,undefined,FILL,,,1,140
10.2875,8,81,0.82,51,undefined,FILL,,,1,110
10.2875,8,81,0.21,52,undefined,SUBJ,,,1,29
10.2875,8,81,0.25,53,undefined,WH,,,1,30
10.2875,8,81,0.68,54,undefined,FILL,,,1,125
10.2875,9,81,0.72,55,undefined,FILL,,,1,107
10.2875,9,81,0.29,56,undefined,CNPC,,,1,19
10.2875,9,81,0.17,57,undefined,SUBJ,,,1,20
10.2875,9,81,0.57,58,undefined,FILL,,,1,122
10.2875,9,81,0.75,59,undefined,FILL,,,1,137
10.2875,9,81,0.32,60,undefined,WH,,,1,21
10.2875,10,81,0.71,61,undefined,FILL,,,1,111
10.2875,10,81,0.28,62,undefined,WH,,,1,33
10.2875,10,81,0.76,63,undefined,FILL,,,1,126
10.2875,10,81,0.36,64,undefined,CNPC,,,1,31
10.2875,10,81,0.87,65,undefined,FILL,,,1,141
10.2875,10,81,0.46,66,undefined,SUBJ,,,1,32
10.2875,11,81,0.26,67,undefined,CNPC,,,1,40
10.2875,11,81,0.3,68,undefined,WH,,,1,42
10.2875,11,81,0.94,69,undefined,FILL,,,1,129
10.2875,11,81,0.91,70,undefined,FILL,,,1,144
10.2875,11,81,0.32,71,undefined,SUBJ,,,1,41
10.2875,11,81,0.81,72,undefined,FILL,,,1,114
10.2875,12,81,0.63,73,undefined,FILL,,,1,113
10.2875,12,81,0.37,74,undefined,WH,,,1,39
10.2875,12,81,0.64,75,undefined,FILL,,,1,143
10.2875,12,81,0.27,76,undefined,CNPC,,,1,37
10.2875,12,81,0.6,77,undefined,FILL,,,1,128
10.2875,12,81,0.35,78,undefined,SUBJ,,,1,38
10.2875,13,81,0.78,79,undefined,FILL,,,1,132
10.2875,13,81,0.31,80,undefined,SUBJ,,,1,5
10.2875,13,81,0.18,81,undefined,CNPC,,,1,4
10.2875,13,81,0.97,82,undefined,FILL,,,1,117
10.2875,13,81,0.8,83,undefined,FILL,,,1,102
10.2875,13,81,0.4,84,undefined,WH,,,1,6
10.2875,13,81,0.02,85,undefined,UNGRAM,,,99,992
10.2875,13,81,0.96,86,undefined,FILL,,,99,992
10.2875,14,81,0.77,87,undefined,FILL,,,1,112
10.2875,14,81,0.86,88,undefined,FILL,,,1,127
10.2875,14,81,0.42,89,undefined,WH,,,1,36
10.2875,14,81,0.48,90,undefined,CNPC,,,1,34
10.2875,14,81,0.16,91,undefined,SUBJ,,,1,35
10.2875,14,81,0.95,92,undefined,FILL,,,1,142
10.2875,15,81,0.25,93,undefined,SUBJ,,,1,17
10.2875,15,81,0.68,94,undefined,FILL,,,1,106
10.2875,15,81,0.39,95,undefined,WH,,,1,18
10.2875,15,81,0.47,96,undefined,CNPC,,,1,16
10.2875,15,81,0.79,97,undefined,FILL,,,1,121
10.2875,15,81,0.88,98,undefined,FILL,,,1,136
16.588016666666668,practice,82,0.72,0,undefined,practice_good,,0,practice,practice_good
16.588016666666668,practice,82,0.19,0,undefined,practice_bad,,0,practice,practice_bad
16.588016666666668,1,82,0.95,1,undefined,FILL,,,1,136
16.588016666666668,1,82,0.93,2,undefined,FILL,,,1,106
16.588016666666668,1,82,0.08,3,undefined,SUBJ,,,1,17
16.588016666666668,1,82,0.95,4,undefined,FILL,,,1,121
16.588016666666668,1,82,0.06,5,undefined,WH,,,1,18
16.588016666666668,1,82,0.12,6,undefined,CNPC,,,1,16
16.588016666666668,2,82,0.16,7,undefined,WH,,,1,27
16.588016666666668,2,82,0.91,8,undefined,FILL,,,1,109
16.588016666666668,2,82,0.13,9,undefined,SUBJ,,,1,26
16.588016666666668,2,82,0.93,10,undefined,FILL,,,1,124
16.588016666666668,2,82,0.95,11,undefined,FILL,,,1,139
16.588016666666668,2,82,0.24,12,undefined,CNPC,,,1,25
16.588016666666668,3,82,0.14,13,undefined,FILL,,,1,125
16.588016666666668,3,82,0.98,14,undefined,FILL,,,1,110
16.588016666666668,3,82,0.32,15,undefined,CNPC,,,1,28
16.588016666666668,3,82,0.12,16,undefined,WH,,,1,30
16.588016666666668,3,82,0.01,17,undefined,SUBJ,,,1,29
16.588016666666668,3,82,0.95,18,undefined,FILL,,,1,140
