Answer.time_in_minutes,item_number,first_response_value,wrong_attempts,condition,list_number,trial_sequence_total,Answer.condition,workerid,block_sequence,response
12.789,119,,,UNGRAM,2,59,undefined,59,12,0.86
,,,,,,,,,,
12.789,10,,,CNPC,2,60,undefined,59,12,0.86
,,,,,,,,,,
12.789,26,,,SUBJ,2,61,undefined,59,13,0.06
,,,,,,,,,,
12.789,124,,,UNGRAM,2,62,undefined,59,13,0.04
,,,,,,,,,,
12.789,109,,,FILL,2,63,undefined,59,13,0.85
,,,,,,,,,,
12.789,27,,,WH,2,64,undefined,59,13,0.9
,,,,,,,,,,
12.789,25,,,CNPC,2,65,undefined,59,13,0.87
,,,,,,,,,,
12.789,43,,,CNPC,2,66,undefined,59,14,0.05
,,,,,,,,,,
12.789,115,,,FILL,2,67,undefined,59,14,0.91
,,,,,,,,,,
12.789,45,,,WH,2,68,undefined,59,14,0.9
,,,,,,,,,,
12.789,44,,,SUBJ,2,69,undefined,59,14,0.89
,,,,,,,,,,
12.789,130,,,UNGRAM,2,70,undefined,59,14,0.03
,,,,,,,,,,
12.789,35,,,SUBJ,2,71,undefined,59,15,0.05
,,,,,,,,,,
12.789,112,,,FILL,2,72,undefined,59,15,0.91
,,,,,,,,,,
12.789,36,,,WH,2,73,undefined,59,15,0.04
,,,,,,,,,,
12.789,34,,,CNPC,2,74,undefined,59,15,0.04
,,,,,,,,,,
12.789,127,,,UNGRAM,2,75,undefined,59,15,0.05
,,,,,,,,,,
12.28123333,practice_good,,0,practice_good,practice,0,undefined,60,practice,0.88
,,,,,,,,,,
12.28123333,practice_bad,,0,practice_bad,practice,0,undefined,60,practice,0.07
,,,,,,,,,,
12.28123333,21,,,WH,2,1,undefined,60,1,0.73
,,,,,,,,,,
12.28123333,19,,,CNPC,2,2,undefined,60,1,0.18
,,,,,,,,,,
12.28123333,122,,,UNGRAM,2,3,undefined,60,1,0.03
,,,,,,,,,,
12.28123333,107,,,FILL,2,4,undefined,60,1,0.93
,,,,,,,,,,
12.28123333,20,,,SUBJ,2,5,undefined,60,1,0.38
,,,,,,,,,,
12.28123333,124,,,UNGRAM,2,6,undefined,60,2,0
,,,,,,,,,,
12.28123333,27,,,WH,2,7,undefined,60,2,0.6
,,,,,,,,,,
12.28123333,25,,,CNPC,2,8,undefined,60,2,0.36
,,,,,,,,,,
12.28123333,109,,,FILL,2,9,undefined,60,2,0.96
,,,,,,,,,,
12.28123333,26,,,SUBJ,2,10,undefined,60,2,0.27
,,,,,,,,,,
12.28123333,35,,,SUBJ,2,11,undefined,60,3,0.2
,,,,,,,,,,
12.28123333,127,,,UNGRAM,2,12,undefined,60,3,0.01
,,,,,,,,,,
12.28123333,112,,,FILL,2,13,undefined,60,3,0.65
,,,,,,,,,,
12.28123333,36,,,WH,2,14,undefined,60,3,0.13
,,,,,,,,,,
12.28123333,34,,,CNPC,2,15,undefined,60,3,0.69
,,,,,,,,,,
12.28123333,4,,,CNPC,2,16,undefined,60,4,0.29
,,,,,,,,,,
12.28123333,6,,,WH,2,17,undefined,60,4,0.61
,,,,,,,,,,
12.28123333,5,,,SUBJ,2,18,undefined,60,4,0.59
,,,,,,,,,,
12.28123333,117,,,UNGRAM,2,19,undefined,60,4,0.13
,,,,,,,,,,
12.28123333,102,,,FILL,2,20,undefined,60,4,0.81
,,,,,,,,,,
12.28123333,14,,,SUBJ,2,21,undefined,60,5,0.51
,,,,,,,,,,
12.28123333,105,,,FILL,2,22,undefined,60,5,0.92
,,,,,,,,,,
12.28123333,15,,,WH,2,23,undefined,60,5,0.58
,,,,,,,,,,
12.28123333,120,,,UNGRAM,2,24,undefined,60,5,0.03
,,,,,,,,,,
12.28123333,13,,,CNPC,2,25,undefined,60,5,0.62
,,,,,,,,,,
12.28123333,45,,,WH,2,26,undefined,60,6,0.72
,,,,,,,,,,
12.28123333,130,,,UNGRAM,2,27,undefined,60,6,0
,,,,,,,,,,
12.28123333,44,,,SUBJ,2,28,undefined,60,6,0.17
,,,,,,,,,,
12.28123333,115,,,FILL,2,29,undefined,60,6,0.64
,,,,,,,,,,
12.28123333,43,,,CNPC,2,30,undefined,60,6,0.66
,,,,,,,,,,
12.28123333,101,,,FILL,2,31,undefined,60,7,0.86
,,,,,,,,,,
12.28123333,2,,,SUBJ,2,32,undefined,60,7,0.66
,,,,,,,,,,
12.28123333,116,,,UNGRAM,2,33,undefined,60,7,0.07
,,,,,,,,,,
12.28123333,3,,,WH,2,34,undefined,60,7,0.66
,,,,,,,,,,
12.28123333,1,,,CNPC,2,35,undefined,60,7,0.4
,,,,,,,,,,
12.28123333,40,,,CNPC,2,36,undefined,60,8,0.65
,,,,,,,,,,
12.28123333,129,,,UNGRAM,2,37,undefined,60,8,0.08
,,,,,,,,,,
12.28123333,41,,,SUBJ,2,38,undefined,60,8,0.55
,,,,,,,,,,
12.28123333,114,,,FILL,2,39,undefined,60,8,0.74
,,,,,,,,,,
12.28123333,42,,,WH,2,40,undefined,60,8,0.7
,,,,,,,,,,
12.28123333,106,,,FILL,2,41,undefined,60,9,0.7
,,,,,,,,,,
12.28123333,18,,,WH,2,42,undefined,60,9,0.58
,,,,,,,,,,
12.28123333,16,,,CNPC,2,43,undefined,60,9,0.35
,,,,,,,,,,
12.28123333,17,,,SUBJ,2,44,undefined,60,9,0.35
,,,,,,,,,,
12.28123333,121,,,UNGRAM,2,45,undefined,60,9,0.03
,,,,,,,,,,
12.28123333,29,,,SUBJ,2,46,undefined,60,10,0.05
,,,,,,,,,,
12.28123333,28,,,CNPC,2,47,undefined,60,10,0.62
,,,,,,,,,,
12.28123333,110,,,FILL,2,48,undefined,60,10,0.95
,,,,,,,,,,
12.28123333,125,,,UNGRAM,2,49,undefined,60,10,0.06
,,,,,,,,,,
12.28123333,30,,,WH,2,50,undefined,60,10,0.16
,,,,,,,,,,
12.28123333,9,,,WH,2,51,undefined,60,11,0.11
,,,,,,,,,,
12.28123333,118,,,UNGRAM,2,52,undefined,60,11,0.06
,,,,,,,,,,
12.28123333,103,,,FILL,2,53,undefined,60,11,0.89
,,,,,,,,,,
12.28123333,8,,,SUBJ,2,54,undefined,60,11,0.17
,,,,,,,,,,
12.28123333,7,,,CNPC,2,55,undefined,60,11,0.82
,,,,,,,,,,
12.28123333,22,,,CNPC,2,56,undefined,60,12,0.11
,,,,,,,,,,
12.28123333,123,,,UNGRAM,2,57,undefined,60,12,0
,,,,,,,,,,
12.28123333,23,,,SUBJ,2,58,undefined,60,12,0.38
,,,,,,,,,,
12.28123333,108,,,FILL,2,59,undefined,60,12,0.77
,,,,,,,,,,
12.28123333,24,,,WH,2,60,undefined,60,12,0.24
,,,,,,,,,,
12.28123333,113,,,FILL,2,61,undefined,60,13,0.79
,,,,,,,,,,
12.28123333,38,,,SUBJ,2,62,undefined,60,13,0.18
,,,,,,,,,,
12.28123333,128,,,UNGRAM,2,63,undefined,60,13,0.07
,,,,,,,,,,
12.28123333,39,,,WH,2,64,undefined,60,13,0.58
,,,,,,,,,,
12.28123333,37,,,CNPC,2,65,undefined,60,13,0.24
,,,,,,,,,,
12.28123333,31,,,CNPC,2,66,undefined,60,14,0.57
,,,,,,,,,,
12.28123333,32,,,SUBJ,2,67,undefined,60,14,0.25
,,,,,,,,,,
12.28123333,111,,,FILL,2,68,undefined,60,14,0.76
,,,,,,,,,,
12.28123333,33,,,WH,2,69,undefined,60,14,0.58
,,,,,,,,,,
12.28123333,126,,,UNGRAM,2,70,undefined,60,14,0.11
,,,,,,,,,,
12.28123333,119,,,UNGRAM,2,71,undefined,60,15,0.07
,,,,,,,,,,
12.28123333,12,,,WH,2,72,undefined,60,15,0.79
,,,,,,,,,,
12.28123333,10,,,CNPC,2,73,undefined,60,15,0.71
,,,,,,,,,,
12.28123333,11,,,SUBJ,2,74,undefined,60,15,0.51
,,,,,,,,,,
12.28123333,104,,,FILL,2,75,undefined,60,15,0.86
,,,,,,,,,,
16.17831667,practice_good,,0,practice_good,practice,0,undefined,61,practice,0.97
,,,,,,,,,,
16.17831667,practice_bad,,0,practice_bad,practice,0,undefined,61,practice,0
,,,,,,,,,,
16.17831667,11,,,SUBJ,2,1,undefined,61,1,0.26
,,,,,,,,,,
16.17831667,10,,,CNPC,2,2,undefined,61,1,0.38
,,,,,,,,,,
16.17831667,119,,,UNGRAM,2,3,undefined,61,1,0.01
,,,,,,,,,,
16.17831667,104,,,FILL,2,4,undefined,61,1,0.84
,,,,,,,,,,
16.17831667,12,,,WH,2,5,undefined,61,1,0.49
,,,,,,,,,,
16.17831667,16,,,CNPC,2,6,undefined,61,2,0.47
,,,,,,,,,,
16.17831667,106,,,FILL,2,7,undefined,61,2,0.99
,,,,,,,,,,
16.17831667,121,,,UNGRAM,2,8,undefined,61,2,0.02
,,,,,,,,,,
16.17831667,18,,,WH,2,9,undefined,61,2,0.28
,,,,,,,,,,
16.17831667,17,,,SUBJ,2,10,undefined,61,2,0.37
,,,,,,,,,,
16.17831667,114,,,FILL,2,11,undefined,61,3,0.76
,,,,,,,,,,
16.17831667,40,,,CNPC,2,12,undefined,61,3,0.16
,,,,,,,,,,
16.17831667,129,,,UNGRAM,2,13,undefined,61,3,0
,,,,,,,,,,
16.17831667,41,,,SUBJ,2,14,undefined,61,3,0.67
,,,,,,,,,,
16.17831667,42,,,WH,2,15,undefined,61,3,0.21
,,,,,,,,,,
16.17831667,3,,,WH,2,16,undefined,61,4,0.86
,,,,,,,,,,
16.17831667,101,,,FILL,2,17,undefined,61,4,0.98
,,,,,,,,,,
16.17831667,1,,,CNPC,2,18,undefined,61,4,0.08
,,,,,,,,,,
16.17831667,2,,,SUBJ,2,19,undefined,61,4,0.16
,,,,,,,,,,
16.17831667,116,,,UNGRAM,2,20,undefined,61,4,0
,,,,,,,,,,
16.17831667,22,,,CNPC,2,21,undefined,61,5,0.19
,,,,,,,,,,
16.17831667,24,,,WH,2,22,undefined,61,5,0.07
,,,,,,,,,,
16.17831667,123,,,UNGRAM,2,23,undefined,61,5,0
,,,,,,,,,,
16.17831667,108,,,FILL,2,24,undefined,61,5,1
,,,,,,,,,,
16.17831667,23,,,SUBJ,2,25,undefined,61,5,0.38
,,,,,,,,,,
16.17831667,4,,,CNPC,2,26,undefined,61,6,0.26
,,,,,,,,,,
16.17831667,102,,,FILL,2,27,undefined,61,6,1
,,,,,,,,,,
16.17831667,6,,,WH,2,28,undefined,61,6,0.3
,,,,,,,,,,
16.17831667,117,,,UNGRAM,2,29,undefined,61,6,0
,,,,,,,,,,
16.17831667,5,,,SUBJ,2,30,undefined,61,6,0.25
,,,,,,,,,,
16.17831667,122,,,UNGRAM,2,31,undefined,61,7,0
,,,,,,,,,,
16.17831667,20,,,SUBJ,2,32,undefined,61,7,0.16
,,,,,,,,,,
16.17831667,107,,,FILL,2,33,undefined,61,7,1
,,,,,,,,,,
16.17831667,21,,,WH,2,34,undefined,61,7,0.49
,,,,,,,,,,
16.17831667,19,,,CNPC,2,35,undefined,61,7,0
,,,,,,,,,,
16.17831667,30,,,WH,2,36,undefined,61,8,0.36
,,,,,,,,,,
16.17831667,110,,,FILL,2,37,undefined,61,8,1
,,,,,,,,,,
16.17831667,125,,,UNGRAM,2,38,undefined,61,8,0
,,,,,,,,,,
16.17831667,28,,,CNPC,2,39,undefined,61,8,0.87
,,,,,,,,,,
16.17831667,29,,,SUBJ,2,40,undefined,61,8,0.15
,,,,,,,,,,
16.17831667,127,,,UNGRAM,2,41,undefined,61,9,0
,,,,,,,,,,
16.17831667,34,,,CNPC,2,42,undefined,61,9,0.64
,,,,,,,,,,
16.17831667,35,,,SUBJ,2,43,undefined,61,9,0.36
,,,,,,,,,,
16.17831667,36,,,WH,2,44,undefined,61,9,0.19
,,,,,,,,,,
16.17831667,112,,,FILL,2,45,undefined,61,9,0.75
,,,,,,,,,,
16.17831667,124,,,UNGRAM,2,46,undefined,61,10,0
,,,,,,,,,,
16.17831667,26,,,SUBJ,2,47,undefined,61,10,0.43
,,,,,,,,,,
16.17831667,27,,,WH,2,48,undefined,61,10,0.5
,,,,,,,,,,
16.17831667,109,,,FILL,2,49,undefined,61,10,1
,,,,,,,,,,
16.17831667,25,,,CNPC,2,50,undefined,61,10,0.87
,,,,,,,,,,
16.17831667,14,,,SUBJ,2,51,undefined,61,11,0.57
,,,,,,,,,,
16.17831667,15,,,WH,2,52,undefined,61,11,0.24
,,,,,,,,,,
16.17831667,120,,,UNGRAM,2,53,undefined,61,11,0
,,,,,,,,,,
16.17831667,105,,,FILL,2,54,undefined,61,11,0.77
,,,,,,,,,,
16.17831667,13,,,CNPC,2,55,undefined,61,11,0.21
,,,,,,,,,,
16.17831667,113,,,FILL,2,56,undefined,61,12,0.71
,,,,,,,,,,
16.17831667,38,,,SUBJ,2,57,undefined,61,12,0.31
,,,,,,,,,,
16.17831667,39,,,WH,2,58,undefined,61,12,0.39
,,,,,,,,,,
16.17831667,128,,,UNGRAM,2,59,undefined,61,12,0
,,,,,,,,,,
16.17831667,37,,,CNPC,2,60,undefined,61,12,0.67
,,,,,,,,,,
16.17831667,33,,,WH,2,61,undefined,61,13,0.52
,,,,,,,,,,
16.17831667,32,,,SUBJ,2,62,undefined,61,13,0.43
,,,,,,,,,,
16.17831667,126,,,UNGRAM,2,63,undefined,61,13,0
,,,,,,,,,,
16.17831667,111,,,FILL,2,64,undefined,61,13,0.76
,,,,,,,,,,
16.17831667,31,,,CNPC,2,65,undefined,61,13,0.47
,,,,,,,,,,
16.17831667,118,,,UNGRAM,2,66,undefined,61,14,0
,,,,,,,,,,
16.17831667,103,,,FILL,2,67,undefined,61,14,1
,,,,,,,,,,
16.17831667,8,,,SUBJ,2,68,undefined,61,14,0.4
,,,,,,,,,,
16.17831667,7,,,CNPC,2,69,undefined,61,14,0.14
,,,,,,,,,,
16.17831667,9,,,WH,2,70,undefined,61,14,0.11
,,,,,,,,,,
16.17831667,130,,,UNGRAM,2,71,undefined,61,15,0
,,,,,,,,,,
16.17831667,44,,,SUBJ,2,72,undefined,61,15,0.25
,,,,,,,,,,
16.17831667,115,,,FILL,2,73,undefined,61,15,1
,,,,,,,,,,
16.17831667,45,,,WH,2,74,undefined,61,15,0.31
,,,,,,,,,,
16.17831667,43,,,CNPC,2,75,undefined,61,15,0.17
,,,,,,,,,,
30.04851667,practice_good,,0,practice_good,practice,0,undefined,62,practice,1
,,,,,,,,,,
30.04851667,practice_bad,,0,practice_bad,practice,0,undefined,62,practice,0
,,,,,,,,,,
30.04851667,116,,,UNGRAM,2,1,undefined,62,1,0
,,,,,,,,,,
30.04851667,101,,,FILL,2,2,undefined,62,1,1
,,,,,,,,,,
30.04851667,2,,,SUBJ,2,3,undefined,62,1,0.48
,,,,,,,,,,
30.04851667,1,,,CNPC,2,4,undefined,62,1,0.19
,,,,,,,,,,
30.04851667,3,,,WH,2,5,undefined,62,1,0.34
,,,,,,,,,,
30.04851667,35,,,SUBJ,2,6,undefined,62,2,0.19
,,,,,,,,,,
30.04851667,112,,,FILL,2,7,undefined,62,2,1
,,,,,,,,,,
30.04851667,36,,,WH,2,8,undefined,62,2,0.21
,,,,,,,,,,
30.04851667,127,,,UNGRAM,2,9,undefined,62,2,0
,,,,,,,,,,
30.04851667,34,,,CNPC,2,10,undefined,62,2,0.48
,,,,,,,,,,
30.04851667,32,,,SUBJ,2,11,undefined,62,3,0
,,,,,,,,,,
30.04851667,31,,,CNPC,2,12,undefined,62,3,0.23
,,,,,,,,,,
30.04851667,33,,,WH,2,13,undefined,62,3,0.2
,,,,,,,,,,
30.04851667,111,,,FILL,2,14,undefined,62,3,1
,,,,,,,,,,
30.04851667,126,,,UNGRAM,2,15,undefined,62,3,0
,,,,,,,,,,
30.04851667,5,,,SUBJ,2,16,undefined,62,4,0.48
,,,,,,,,,,
30.04851667,102,,,FILL,2,17,undefined,62,4,1
,,,,,,,,,,
30.04851667,117,,,UNGRAM,2,18,undefined,62,4,0
,,,,,,,,,,
30.04851667,4,,,CNPC,2,19,undefined,62,4,0
,,,,,,,,,,
30.04851667,6,,,WH,2,20,undefined,62,4,0.2
,,,,,,,,,,
30.04851667,9,,,WH,2,21,undefined,62,5,0.24
,,,,,,,,,,
30.04851667,118,,,UNGRAM,2,22,undefined,62,5,0
,,,,,,,,,,
30.04851667,103,,,FILL,2,23,undefined,62,5,1
,,,,,,,,,,
30.04851667,8,,,SUBJ,2,24,undefined,62,5,0.49
,,,,,,,,,,
30.04851667,7,,,CNPC,2,25,undefined,62,5,0.18
,,,,,,,,,,
30.04851667,120,,,UNGRAM,2,26,undefined,62,6,0
,,,,,,,,,,
30.04851667,14,,,SUBJ,2,27,undefined,62,6,0.34
,,,,,,,,,,
30.04851667,15,,,WH,2,28,undefined,62,6,0.48
,,,,,,,,,,
30.04851667,13,,,CNPC,2,29,undefined,62,6,0
,,,,,,,,,,
30.04851667,105,,,FILL,2,30,undefined,62,6,1
,,,,,,,,,,
30.04851667,12,,,WH,2,31,undefined,62,7,0.18
,,,,,,,,,,
30.04851667,11,,,SUBJ,2,32,undefined,62,7,0.48
,,,,,,,,,,
30.04851667,104,,,FILL,2,33,undefined,62,7,1
,,,,,,,,,,
30.04851667,10,,,CNPC,2,34,undefined,62,7,0
,,,,,,,,,,
30.04851667,119,,,UNGRAM,2,35,undefined,62,7,0
,,,,,,,,,,
30.04851667,20,,,SUBJ,2,36,undefined,62,8,0.47
,,,,,,,,,,
30.04851667,107,,,FILL,2,37,undefined,62,8,1
,,,,,,,,,,
30.04851667,21,,,WH,2,38,undefined,62,8,0.22
,,,,,,,,,,
30.04851667,19,,,CNPC,2,39,undefined,62,8,0
,,,,,,,,,,
30.04851667,122,,,UNGRAM,2,40,undefined,62,8,0
,,,,,,,,,,
30.04851667,121,,,UNGRAM,2,41,undefined,62,9,0
,,,,,,,,,,
30.04851667,16,,,CNPC,2,42,undefined,62,9,0
,,,,,,,,,,
30.04851667,17,,,SUBJ,2,43,undefined,62,9,0.22
,,,,,,,,,,
30.04851667,18,,,WH,2,44,undefined,62,9,0.48
,,,,,,,,,,
30.04851667,106,,,FILL,2,45,undefined,62,9,1
,,,,,,,,,,
30.04851667,30,,,WH,2,46,undefined,62,10,0.22
,,,,,,,,,,
30.04851667,110,,,FILL,2,47,undefined,62,10,1
,,,,,,,,,,
30.04851667,29,,,SUBJ,2,48,undefined,62,10,0.48
,,,,,,,,,,
30.04851667,125,,,UNGRAM,2,49,undefined,62,10,0
,,,,,,,,,,
30.04851667,28,,,CNPC,2,50,undefined,62,10,0.25
,,,,,,,,,,
30.04851667,44,,,SUBJ,2,51,undefined,62,11,0.55
,,,,,,,,,,
30.04851667,115,,,FILL,2,52,undefined,62,11,0.89
,,,,,,,,,,
30.04851667,43,,,CNPC,2,53,undefined,62,11,0
,,,,,,,,,,
30.04851667,130,,,UNGRAM,2,54,undefined,62,11,0
,,,,,,,,,,
30.04851667,45,,,WH,2,55,undefined,62,11,0.48
,,,,,,,,,,
30.04851667,114,,,FILL,2,56,undefined,62,12,0.79
,,,,,,,,,,
30.04851667,42,,,WH,2,57,undefined,62,12,0.22
,,,,,,,,,,
30.04851667,41,,,SUBJ,2,58,undefined,62,12,0.7
,,,,,,,,,,
30.04851667,129,,,UNGRAM,2,59,undefined,62,12,0
,,,,,,,,,,
30.04851667,40,,,CNPC,2,60,undefined,62,12,0.21
,,,,,,,,,,
30.04851667,124,,,UNGRAM,2,61,undefined,62,13,0
,,,,,,,,,,
30.04851667,25,,,CNPC,2,62,undefined,62,13,0
,,,,,,,,,,
30.04851667,27,,,WH,2,63,undefined,62,13,0.48
,,,,,,,,,,
30.04851667,109,,,FILL,2,64,undefined,62,13,1
,,,,,,,,,,
30.04851667,26,,,SUBJ,2,65,undefined,62,13,0.48
,,,,,,,,,,
30.04851667,23,,,SUBJ,2,66,undefined,62,14,0.61
,,,,,,,,,,
30.04851667,123,,,UNGRAM,2,67,undefined,62,14,0
,,,,,,,,,,
30.04851667,24,,,WH,2,68,undefined,62,14,0.24
,,,,,,,,,,
30.04851667,108,,,FILL,2,69,undefined,62,14,1
,,,,,,,,,,
30.04851667,22,,,CNPC,2,70,undefined,62,14,0.21
,,,,,,,,,,
30.04851667,38,,,SUBJ,2,71,undefined,62,15,0.97
,,,,,,,,,,
30.04851667,113,,,FILL,2,72,undefined,62,15,0.78
,,,,,,,,,,
30.04851667,37,,,CNPC,2,73,undefined,62,15,0
,,,,,,,,,,
30.04851667,39,,,WH,2,74,undefined,62,15,0.23
,,,,,,,,,,
30.04851667,128,,,UNGRAM,2,75,undefined,62,15,0
,,,,,,,,,,
6.2519,practice_good,,0,practice_good,practice,0,undefined,63,practice,0.97
,,,,,,,,,,
6.2519,practice_bad,,0,practice_bad,practice,0,undefined,63,practice,0.16
,,,,,,,,,,
6.2519,27,,,WH,2,1,undefined,63,1,0.02
,,,,,,,,,,
6.2519,109,,,FILL,2,2,undefined,63,1,0.93
,,,,,,,,,,
6.2519,25,,,CNPC,2,3,undefined,63,1,0.27
,,,,,,,,,,
6.2519,26,,,SUBJ,2,4,undefined,63,1,0.8
,,,,,,,,,,
6.2519,124,,,UNGRAM,2,5,undefined,63,1,0.61
,,,,,,,,,,
6.2519,111,,,FILL,2,6,undefined,63,2,0.94
,,,,,,,,,,
6.2519,126,,,UNGRAM,2,7,undefined,63,2,0.26
,,,,,,,,,,
6.2519,32,,,SUBJ,2,8,undefined,63,2,0.54
,,,,,,,,,,
6.2519,31,,,CNPC,2,9,undefined,63,2,0.75
,,,,,,,,,,
6.2519,33,,,WH,2,10,undefined,63,2,0.3
,,,,,,,,,,
6.2519,9,,,WH,2,11,undefined,63,3,0.92
,,,,,,,,,,
6.2519,103,,,FILL,2,12,undefined,63,3,0.97
,,,,,,,,,,
6.2519,118,,,UNGRAM,2,13,undefined,63,3,0.79
,,,,,,,,,,
6.2519,8,,,SUBJ,2,14,undefined,63,3,0.55
,,,,,,,,,,
6.2519,7,,,CNPC,2,15,undefined,63,3,0.72
,,,,,,,,,,
6.2519,44,,,SUBJ,2,16,undefined,63,4,0.32
,,,,,,,,,,
6.2519,45,,,WH,2,17,undefined,63,4,0.78
,,,,,,,,,,
6.2519,43,,,CNPC,2,18,undefined,63,4,0.65
,,,,,,,,,,
6.2519,115,,,FILL,2,19,undefined,63,4,0.91
,,,,,,,,,,
6.2519,130,,,UNGRAM,2,20,undefined,63,4,0.69
,,,,,,,,,,
6.2519,102,,,FILL,2,21,undefined,63,5,0.53
,,,,,,,,,,
6.2519,117,,,UNGRAM,2,22,undefined,63,5,0.87
,,,,,,,,,,
6.2519,6,,,WH,2,23,undefined,63,5,0.05
,,,,,,,,,,
6.2519,5,,,SUBJ,2,24,undefined,63,5,0.67
,,,,,,,,,,
6.2519,4,,,CNPC,2,25,undefined,63,5,0.57
,,,,,,,,,,
6.2519,3,,,WH,2,26,undefined,63,6,0.46
,,,,,,,,,,
6.2519,101,,,FILL,2,27,undefined,63,6,0.97
,,,,,,,,,,
6.2519,1,,,CNPC,2,28,undefined,63,6,0.6
,,,,,,,,,,
6.2519,116,,,UNGRAM,2,29,undefined,63,6,0.97
,,,,,,,,,,
6.2519,2,,,SUBJ,2,30,undefined,63,6,0.11
,,,,,,,,,,
6.2519,119,,,UNGRAM,2,31,undefined,63,7,0.57
,,,,,,,,,,
6.2519,12,,,WH,2,32,undefined,63,7,0.85
,,,,,,,,,,
6.2519,11,,,SUBJ,2,33,undefined,63,7,0.26
,,,,,,,,,,
6.2519,104,,,FILL,2,34,undefined,63,7,0.51
,,,,,,,,,,
6.2519,10,,,CNPC,2,35,undefined,63,7,0.78
,,,,,,,,,,
6.2519,17,,,SUBJ,2,36,undefined,63,8,0.59
,,,,,,,,,,
6.2519,106,,,FILL,2,37,undefined,63,8,0.86
,,,,,,,,,,
6.2519,18,,,WH,2,38,undefined,63,8,0.26
,,,,,,,,,,
6.2519,16,,,CNPC,2,39,undefined,63,8,0.57
,,,,,,,,,,
6.2519,121,,,UNGRAM,2,40,undefined,63,8,0.86
,,,,,,,,,,
6.2519,41,,,SUBJ,2,41,undefined,63,9,0.7
,,,,,,,,,,
6.2519,40,,,CNPC,2,42,undefined,63,9,0.6
,,,,,,,,,,
6.2519,114,,,FILL,2,43,undefined,63,9,0.9
,,,,,,,,,,
6.2519,129,,,UNGRAM,2,44,undefined,63,9,0.68
,,,,,,,,,,
6.2519,42,,,WH,2,45,undefined,63,9,0.48
,,,,,,,,,,
6.2519,20,,,SUBJ,2,46,undefined,63,10,0.77
,,,,,,,,,,
6.2519,107,,,FILL,2,47,undefined,63,10,0.71
,,,,,,,,,,
6.2519,122,,,UNGRAM,2,48,undefined,63,10,0.9
,,,,,,,,,,
6.2519,21,,,WH,2,49,undefined,63,10,0.49
,,,,,,,,,,
6.2519,19,,,CNPC,2,50,undefined,63,10,0.85
,,,,,,,,,,
6.2519,123,,,UNGRAM,2,51,undefined,63,11,0.82
,,,,,,,,,,
6.2519,22,,,CNPC,2,52,undefined,63,11,0.47
,,,,,,,,,,
6.2519,24,,,WH,2,53,undefined,63,11,0.83
,,,,,,,,,,
6.2519,23,,,SUBJ,2,54,undefined,63,11,0.73
,,,,,,,,,,
6.2519,108,,,FILL,2,55,undefined,63,11,0.93
,,,,,,,,,,
6.2519,39,,,WH,2,56,undefined,63,12,0.54
,,,,,,,,,,
6.2519,113,,,FILL,2,57,undefined,63,12,0.8
,,,,,,,,,,
6.2519,128,,,UNGRAM,2,58,undefined,63,12,0.31
,,,,,,,,,,
6.2519,37,,,CNPC,2,59,undefined,63,12,0.7
,,,,,,,,,,
6.2519,38,,,SUBJ,2,60,undefined,63,12,0.48
,,,,,,,,,,
6.2519,29,,,SUBJ,2,61,undefined,63,13,0.9
,,,,,,,,,,
6.2519,28,,,CNPC,2,62,undefined,63,13,0.49
,,,,,,,,,,
6.2519,125,,,UNGRAM,2,63,undefined,63,13,0.84
,,,,,,,,,,
6.2519,110,,,FILL,2,64,undefined,63,13,0.29
,,,,,,,,,,
6.2519,30,,,WH,2,65,undefined,63,13,0.67
,,,,,,,,,,
6.2519,127,,,UNGRAM,2,66,undefined,63,14,0.58
,,,,,,,,,,
6.2519,112,,,FILL,2,67,undefined,63,14,0.9
,,,,,,,,,,
6.2519,36,,,WH,2,68,undefined,63,14,0.55
,,,,,,,,,,
6.2519,35,,,SUBJ,2,69,undefined,63,14,0.91
,,,,,,,,,,
6.2519,34,,,CNPC,2,70,undefined,63,14,0.54
,,,,,,,,,,
6.2519,105,,,FILL,2,71,undefined,63,15,0.78
,,,,,,,,,,
6.2519,13,,,CNPC,2,72,undefined,63,15,0.24
,,,,,,,,,,
6.2519,120,,,UNGRAM,2,73,undefined,63,15,0.57
,,,,,,,,,,
6.2519,14,,,SUBJ,2,74,undefined,63,15,0.77
,,,,,,,,,,
6.2519,15,,,WH,2,75,undefined,63,15,0.24
,,,,,,,,,,
19.4274,practice_good,,0,practice_good,practice,0,undefined,64,practice,0.86
,,,,,,,,,,
19.4274,practice_bad,,0,practice_bad,practice,0,undefined,64,practice,0.03
,,,,,,,,,,
19.4274,21,,,WH,2,1,undefined,64,1,0.66
,,,,,,,,,,
19.4274,19,,,CNPC,2,2,undefined,64,1,0.32
,,,,,,,,,,
19.4274,20,,,SUBJ,2,3,undefined,64,1,0.43
,,,,,,,,,,
19.4274,107,,,FILL,2,4,undefined,64,1,0.24
,,,,,,,,,,
19.4274,122,,,UNGRAM,2,5,undefined,64,1,0.47
,,,,,,,,,,
19.4274,43,,,CNPC,2,6,undefined,64,2,0.3
,,,,,,,,,,
19.4274,115,,,FILL,2,7,undefined,64,2,0.68
,,,,,,,,,,
19.4274,44,,,SUBJ,2,8,undefined,64,2,0.58
,,,,,,,,,,
19.4274,45,,,WH,2,9,undefined,64,2,0.43
,,,,,,,,,,
